seed,method,learning_rate,beta,gamma,episodes_per_update,center_returns,normalize_returns,handoff_fraction,updates,evaluation_episodes,environment_steps,final_training_mean,stochastic_evaluation_mean,deterministic_evaluation_mean,mean_min_probability
10017,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5058162,97.86719500413287,157.85128047396847,101.78142055515829,0.21178504481911659
10018,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5999311,19.81789191254341,25.63567647495656,-52.807983380297955,
10018,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5892983,31.2170747780534,-14.170541522560018,-74.97122517037272,0.16065236680209638
10019,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5543080,77.04484046033022,153.20808375094487,-28.498556030727194,
10019,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5926309,22.421071117615433,16.35646348821267,-75.9155473862372,0.2015176086127758
10020,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5913934,23.715610645994317,66.7704827347532,-22.224655438705426,
10020,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5753982,50.45640179992331,28.30707998324965,-57.023965491560865,0.19879972249269484
10021,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5748073,20.9140720153322,70.91291005287378,-20.411167625875116,
10021,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5463655,47.78284436158533,53.553625859214584,-45.06972127215966,0.19956087425351143
10022,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5801050,58.76806824285265,52.224558657189135,-48.66296022948703,
10022,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5741836,30.782351446266446,65.36875632436485,-32.82131280371008,0.17842333376407624
10023,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5520131,52.25109287446937,71.3429689621423,-30.609246445906063,
10023,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5619031,40.70968941637363,34.06725949340749,-41.15604873091416,0.20005432188510894
10024,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5512728,82.97402569129359,82.16437678227464,-23.764499824855424,
10024,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5589618,26.355858824905923,28.819466678868423,-58.402780332976825,0.18189961299300195
10025,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4500760,123.824286485276,96.21700420188387,-79.96146516156807,
10025,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5407508,42.71550909021593,46.68175861124687,-62.40801131969185,0.17871276572346687
10026,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,3997332,125.31015234030734,95.15678475042455,-83.21581408820049,
10026,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5517354,46.265876653186226,-17.33564523647679,-75.33486957566357,0.1966339911520481
10027,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,6035382,-11.803819860770995,52.68730744421745,-38.39856306886635,
10027,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5871446,66.05357514529332,76.16689733452108,-31.79520649948727,0.19393375352025033
10028,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5536259,-2.1055182139317283,61.21312987009969,-31.33939256078429,
10028,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5663123,62.79895968475317,19.128700072077308,-71.5245559735935,0.19021956354379654
10029,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5727932,50.8993956658356,-22.210794861060016,-104.07182948879583,
10029,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5763995,38.08766747193119,56.374435576694,-39.16506043789913,0.1977192497253418
10030,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5638676,31.952306713266154,-26.413840199176068,-110.19259372845326,
10030,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5721079,17.54657010755167,-22.172149805013134,-63.787223117420716,0.21823126167058945
10031,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5724630,42.35054940806286,69.38471430895092,-31.413544257073326,
10031,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5625467,14.841373576367598,55.88563940250743,-30.627853475294074,0.1841588868200779
10032,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4781016,109.29408124133943,115.19104366725034,5.926774426370595,
10032,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4812255,132.33698543438902,146.7808413636766,-26.850211294348508,0.19378067076206207
10033,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,6027393,18.625722750416784,68.06374177468446,-34.01776190672153,
10033,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5936447,37.43800300356102,-29.09339539924445,-60.192973387485154,0.20479877561330795
10034,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5347478,22.698040953322938,92.76501828257581,-4.300715053079363,
10034,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5539560,39.56642261390795,54.8328684756884,-52.92387705351038,0.16199689999222755
10035,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,4763860,126.70563407780033,175.0024317097448,2.7756722515937033,
10035,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,4402761,137.84061135044738,104.6587116531584,-79.73274750956176,0.19020266458392143
10036,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5563848,35.82069458412136,65.95937753278096,-46.35726308127051,
10036,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5327319,67.7718355256338,96.88312135554645,-36.17917086032975,0.21382320940494537
10037,reward_only,0.003,0.0,0.97,8,True,False,0.1,1000,32,5997416,68.9670921507954,41.81800538492859,-46.152831252622036,
10037,log_barrier,0.003,10.0,0.97,8,True,False,0.1,1000,32,5727126,45.66402067102935,57.912612104295235,-35.490469879027,0.15065837830305098
