configuration,algorithm,run,failed,failure_step,final_modal_action_correct,final_optimal_probability,final_expected_reward,final_expected_pseudo_regret,final_cumulative_pseudo_regret,final_minimum_probability,final_normalized_log_fisher_volume,final_entropy,final_numerically_collapsed
K0010_alpha0p1,npg,4,0,-1,0,1.4136309019075615e-147,0.8634023773397532,0.13659762266024678,347.6253554270069,2.9633952241470416e-153,-303.0636630552299,2.5687545444034487e-142,1.0
K0010_alpha0p1,npg,5,0,-1,1,1.0,1.0,0.0,2.7971060977914535,4.196460035568885e-116,-231.86311066706818,6.193461308174218e-110,1.0
K0010_alpha0p1,npg,6,0,-1,0,2.578314416309985e-83,0.7396107245510164,0.2603892754489836,653.1911245527946,1.9255884660857976e-84,-168.11171994068405,2.6309053790080838e-76,1.0
K0010_alpha0p1,npg,7,0,-1,0,2.909154505884725e-167,0.728098768393864,0.271901231606136,673.3652413095218,2.909154505884725e-167,-341.5752729136472,6.4285582088162004e-161,1.0
K0010_alpha0p1,npg,8,0,-1,1,1.0,1.0,0.0,10.283630674029407,6.004984768334327e-115,-228.80549392557566,4.3437311440298464e-108,1.0
K0010_alpha0p1,npg,9,0,-1,1,1.0,1.0,0.0,3.4008177000872624,1.3158751085321719e-110,-223.1442582546886,6.099309475813104e-106,1.0
K0010_alpha0p1,lb_sgb,0,0,-1,0,0.0016456532747714497,0.8870596232406175,0.11294037675938251,656.355672842241,0.00038472859142931604,-3.397576507047863,0.2993122179526976,0.0
K0010_alpha0p1,lb_sgb,1,0,-1,1,0.9431166984303962,0.9847140595548838,0.01528594044511622,198.22250300042884,0.000818707913625872,-3.349884988776812,0.2687194742264298,0.0
K0010_alpha0p1,lb_sgb,2,0,-1,0,0.008530388156897889,0.8909443708124596,0.10905562918754041,359.5486856618169,0.0007023542189034249,-3.2404238004945904,0.1755328786944207,0.0
K0010_alpha0p1,lb_sgb,3,0,-1,0,0.009851350602136509,0.8885458117399868,0.11145418826001319,346.4385833291492,0.0011949705089912594,-3.2152177525799663,0.17450147353783513,0.0
K0010_alpha0p1,lb_sgb,4,0,-1,1,0.9874861145147098,0.9920208166133746,0.0079791833866254,130.80367750436665,0.0004663303189261801,-3.8492149772468,0.0914019382479305,0.0
K0010_alpha0p1,lb_sgb,5,0,-1,1,0.9600077152271815,0.9905997508602983,0.009400249139701722,223.2614808234624,0.00041623533808940916,-3.6308936876861617,0.21348876131266714,0.0
K0010_alpha0p1,lb_sgb,6,0,-1,1,0.9806249277903617,0.9909328807283904,0.009067119271609636,142.8947986523327,0.0006555008773026747,-3.545601820019761,0.13098777375913626,0.0
K0010_alpha0p1,lb_sgb,7,0,-1,0,0.05038451715031314,0.8883486577345098,0.11165134226549023,389.9234672019965,0.0003531728513068576,-3.0085475252181153,0.38791996971392617,0.0
K0010_alpha0p1,lb_sgb,8,0,-1,0,0.004726945339495232,0.8895167696053025,0.11048323039469754,347.796917663528,0.000683641693535645,-3.211865007826357,0.1603505556150566,0.0
K0010_alpha0p1,lb_sgb,9,0,-1,0,0.32901479382730686,0.9162503758295268,0.08374962417047316,350.6011755285439,0.0014907742438053351,-2.20039744298331,0.8820700610744634,0.0
K0100_alpha0p01,sgb,0,0,-1,0,0.011600164009434338,0.11623693079787314,0.8837630692021269,2301.837309321137,0.007110767300067252,-0.009923125667654631,4.595259512373721,0.0
K0100_alpha0p01,sgb,1,0,-1,0,0.01268542854776051,0.17828182436173756,0.8217181756382624,2123.69469939282,0.007081867940531946,-0.010754789854849456,4.594449298784267,0.0
K0100_alpha0p01,sgb,2,0,-1,1,0.016962238912563377,-0.057695126036898546,1.0576951260368985,2710.9698142007446,0.007651797254205428,-0.013953576640583165,4.590672516965288,0.0
K0100_alpha0p01,sgb,3,0,-1,0,0.01281552358980694,-0.004060379823138401,1.0040603798231384,2607.152707175448,0.007764690197450613,-0.010230824373428149,4.594777995405749,0.0
K0100_alpha0p01,sgb,4,0,-1,1,0.014184670988157549,-0.04542459102079369,1.0454245910207938,2686.8642039678516,0.007738953161475132,-0.008179030308258284,4.5969125773364805,0.0
K0100_alpha0p01,sgb,5,0,-1,1,0.013937299786086378,0.05741931937421371,0.9425806806257863,2441.7630679018807,0.007296074978625582,-0.011130925402175862,4.59405131105504,0.0
K0100_alpha0p01,sgb,6,0,-1,0,0.01280073654459743,0.09819921982724863,0.9018007801727513,2335.370712104049,0.007711939967409739,-0.011926099028725545,4.5931538108377925,0.0
K0100_alpha0p01,sgb,7,0,-1,0,0.01392611512697054,0.06839762119193511,0.9316023788080648,2387.925140883349,0.00730588012663583,-0.01188578998254819,4.593089366490975,0.0
K0100_alpha0p01,sgb,8,0,-1,1,0.014906901018114036,0.10252697890084589,0.8974730210991542,2326.1698953316068,0.007352130146321892,-0.013436619115823056,4.591590471295897,0.0
K0100_alpha0p01,sgb,9,0,-1,0,0.011909320699529425,-0.021485729002702198,1.0214857290027022,2632.680285609689,0.0073209231235768155,-0.01156449254291747,4.593578965630712,0.0
K0100_alpha0p01,entropy_sgb,0,0,-1,1,0.0132132615549605,0.11411478062068317,0.8858852193793169,2245.6980770870314,0.0072910286804828235,-0.009282996798566145,4.5958942500453155,0.0
K0100_alpha0p01,entropy_sgb,1,0,-1,0,0.012286418975559713,0.1712690143106495,0.8287309856893506,2160.8210042050264,0.007630329165577461,-0.009072463446227808,4.59609201881682,0.0
K0100_alpha0p01,entropy_sgb,2,0,-1,0,0.013201452775889064,-0.06625003172264875,1.0662500317226487,2800.10476716,0.007369322293176805,-0.01150551960944135,4.593555331320209,0.0
K0100_alpha0p01,entropy_sgb,3,0,-1,0,0.012595926765899684,-0.000643823550997711,1.0006438235509978,2622.580156391969,0.007514222642493221,-0.011266351793009832,4.593746132750185,0.0
K0100_alpha0p01,entropy_sgb,4,0,-1,1,0.014776427908393496,-0.041172779540515195,1.0411727795405152,2636.3430364927985,0.0074276356740709485,-0.009557997969129595,4.595431212970938,0.0
K0100_alpha0p01,entropy_sgb,5,0,-1,0,0.013071428955675755,0.05884353316497014,0.9411564668350298,2446.8526394504634,0.007037549488411195,-0.011712150995027315,4.593417258205125,0.0
K0100_alpha0p01,entropy_sgb,6,0,-1,0,0.013691125259083241,0.09690783239874888,0.9030921676012511,2364.3847170543618,0.007492751637009254,-0.011350643963306872,4.593672735391301,0.0
K0100_alpha0p01,entropy_sgb,7,0,-1,0,0.011390352921781893,0.06865018816078798,0.9313498118392121,2442.05321015981,0.007091128338632909,-0.011765709706336835,4.593413077669556,0.0
K0100_alpha0p01,entropy_sgb,8,0,-1,0,0.01290442295012026,0.11010113701299433,0.8898988629870057,2348.387884518966,0.007086041364334893,-0.01522464191108952,4.5899007750950735,0.0
K0100_alpha0p01,entropy_sgb,9,0,-1,0,0.013681932758448782,-0.013248231668234228,1.0132482316682343,2693.00682357958,0.007376547960073538,-0.013406973564975111,4.591670004886107,0.0
K0100_alpha0p01,npg,0,0,-1,0,1.0358934985543498e-14,0.66070132273249,0.33929867726750995,909.5219999172689,3.314789776674231e-59,-30.035233101475654,6.932903093297156e-11,1.0
K0100_alpha0p01,npg,1,0,-1,0,1.535962596477096e-33,0.8745150173490717,0.12548498265092833,372.8463195228785,1.3194179099140562e-34,-69.88519799820908,5.024954842421286e-28,1.0
K0100_alpha0p01,npg,2,0,-1,0,1.3946279206926941e-12,-0.06645336343966565,1.0664533634396656,2607.4042031388817,1.8179093435185506e-19,-22.53312540401204,5.5690369038795915e-08,1.0
K0100_alpha0p01,npg,3,0,-1,0,2.0354542623351453e-10,0.012243024633265613,0.9877569753667343,2283.4683699035363,1.2866068874532168e-45,-18.980437277590653,6.133191853938561e-05,1.0
K0100_alpha0p01,npg,4,0,-1,0,3.4928715261019718e-158,0.8067800897515729,0.1932199102484271,2822.3581740036107,5.3808198256199513e-163,-354.2479601321384,7.627362980006852e-150,1.0
K0100_alpha0p01,npg,5,0,-1,0,1.2049530524038737e-10,0.7133089833666284,0.2866910166333716,958.6707148588395,0.0,-156.02651070190106,0.8751044021353196,1.0
K0100_alpha0p01,npg,6,0,-1,0,1.2490566886793733e-16,0.8999999999999789,0.10000000000002107,390.0982107211142,3.7705388654173336e-21,-33.09069272139948,1.0915157283515052e-12,1.0
K0100_alpha0p01,npg,7,0,-1,0,9.998917130994487e-11,0.31288463346220274,0.6871153665377973,1713.543238274034,1.2684050637373384e-13,-18.065907035842812,1.0368198892606462e-06,1.0
K0100_alpha0p01,npg,8,0,-1,0,4.185075003956812e-14,0.8195479347705501,0.1804520652294499,490.06261039617095,1.984187692765589e-18,-25.84818210049835,8.953869400394129e-07,1.0
