initialization,switch_time,metric,mean,ci_lower,ci_upper,median,p05,p95,minimum,maximum,n
uniform,2000,reward_to_barrier_norm_ratio,1.0075491332704223,1.0042779438131804,1.0108203227276642,1.007270347248066,0.9792296449878672,1.035282905757861,0.9654048965447906,1.0414252720310782,100
uniform,2000,reward_barrier_cosine,-0.9996632583374783,-0.999711464146853,-0.9996150525281036,-0.9997412245853265,-0.9998757892291845,-0.9990865307666934,-0.9999028716210696,-0.9986259128552796,100
uniform,2000,min_pi0,0.126896121053336,0.12664885294583092,0.12714338916084109,0.12690675903239002,0.12492220777603853,0.12874895787934376,0.12368653856831274,0.12934905032441202,100
uniform,2000,min_pi1,0.11111388249464343,0.11096078890422925,0.11126697608505762,0.1111183638323601,0.10973179102660882,0.11241884124343414,0.10930597190898826,0.11270281167147321,100
uniform,2000,entropy0,0.9072119290514435,0.9055382239075939,0.9088856341952932,0.907496989429438,0.893573546591819,0.9199882673866364,0.8855167799592424,0.9247561311143255,100
uniform,2000,entropy1,0.7097689993136307,0.7089400802065724,0.710597918420689,0.7099278426009643,0.70252426733351,0.7166682701676695,0.7003791270375426,0.72014030965613,100
uniform,2000,empirical_fisher_rank,3.99,3.970157830650387,4.009842169349613,4.0,4.0,4.0,3.0,4.0,100
uniform,2000,sampled_s1_count,19.9,19.412742289532694,20.387257710467303,20.0,16.0,24.0,14.0,26.0,100
uniform,2000,f0_lambda_min,0.05370776103736669,0.053588942303257996,0.05382657977147539,0.05375498654634501,0.05272601192991543,0.054607576269267065,0.0521597844107525,0.05491767920401146,100
uniform,2000,f0_lambda_max,0.3718603291024109,0.37085934538994564,0.37286131281487617,0.37178581052666726,0.36364578583965196,0.3796969565147115,0.35910085859667873,0.382473258688932,100
uniform,2000,f0_trace,0.4255680901397777,0.4244508488768167,0.4266853314027387,0.42557342880402715,0.41641805299950113,0.4342214119176319,0.41126064300743126,0.4373909378929435,100
uniform,2000,f0_logdet,-3.91358757862792,-3.918467845891394,-3.908707311364446,-3.912667023095345,-3.9538012981835253,-3.876505770852347,-3.9775954813864836,-3.8630164968156393,100
uniform,2000,f0_condition,6.9236124625479984,6.918627832805236,6.928597092290761,6.920583397730097,6.881551066900654,6.964379591580651,6.8602963779025385,6.994133205856191,100
uniform,2000,f0_eigenvalue_1,0.3718603291024109,0.37085934538994564,0.37286131281487617,0.37178581052666726,0.36364578583965196,0.3796969565147115,0.35910085859667873,0.382473258688932,100
uniform,2000,f0_eigenvalue_2,0.05370776103736669,0.053588942303257996,0.05382657977147539,0.05375498654634501,0.05272601192991543,0.054607576269267065,0.0521597844107525,0.05491767920401146,100
uniform,2000,f1_lambda_min,0.04299834373649552,0.04293154617829235,0.04306514129469869,0.04300529702029322,0.04237660833993204,0.0435702307066082,0.04222037252852946,0.04377614542784942,100
uniform,2000,f1_lambda_max,0.24671380603334556,0.24631488913169342,0.2471127229349977,0.24672806806458997,0.24327275817763935,0.24995257754942793,0.2423823148093681,0.2519505106862864,100
uniform,2000,f1_trace,0.2897121497698411,0.28924811854146126,0.29017618099822096,0.2897759822863368,0.2857278727634659,0.29351805856076635,0.28460268733789756,0.2957266561141358,100
uniform,2000,f1_logdet,-4.546183188736438,-4.549330332516471,-4.543036044956406,-4.545590760923696,-4.574013556412874,-4.519954470980076,-4.582091399248196,-4.507188831819244,100
uniform,2000,f1_condition,5.737747967931464,5.735516405785322,5.739979530077605,5.7381159634451855,5.71986290556403,5.7578632622319,5.712029918376004,5.764564507906114,100
uniform,2000,f1_eigenvalue_1,0.24671380603334556,0.24631488913169342,0.2471127229349977,0.24672806806458997,0.24327275817763935,0.24995257754942793,0.2423823148093681,0.2519505106862864,100
uniform,2000,f1_eigenvalue_2,0.04299834373649552,0.04293154617829235,0.04306514129469869,0.04300529702029322,0.04237660833993204,0.0435702307066082,0.04222037252852946,0.04377614542784942,100
uniform,2000,f_pool_lambda_min,0.0164311967480119,0.016407267721042968,0.016455125774980834,0.016427213785689135,0.01622813748598803,0.01664663589795998,0.01616019046966088,0.01670839460502034,100
uniform,2000,f_pool_lambda_max,0.2297698712565304,0.2289119680698578,0.23062777444320298,0.22969996668678289,0.22280327401503236,0.23652039034239256,0.21902873315717994,0.2390439551688861,100
uniform,2000,f_pool_trace,0.3736644988631825,0.372775420387538,0.37455357733882694,0.37367840846930306,0.36597620210349113,0.38094830287990444,0.3618560018606961,0.3825431965606858,100
uniform,2000,f_pool_logdet,-11.346771931297958,-11.352836526283172,-11.340707336312745,-11.346362545717508,-11.399395413987618,-11.300951914822502,-11.43137926042267,-11.278677176173407,100
uniform,2000,f_pool_condition,13.985527935602159,13.920059303352199,14.050996567852119,13.990409080583063,13.494563495173766,14.552559640288838,13.29975850427324,14.755576555714718,100
uniform,2000,f_pool_eigenvalue_1,0.2297698712565304,0.2289119680698578,0.23062777444320298,0.22969996668678289,0.22280327401503236,0.23652039034239256,0.21902873315717994,0.2390439551688861,100
uniform,2000,f_pool_eigenvalue_2,0.09427822705337881,0.09413189613444761,0.09442455797231,0.09433422972428199,0.09305951739016823,0.09546393966065397,0.09270381770788033,0.09608797865478291,100
uniform,2000,f_pool_eigenvalue_3,0.0331852038052614,0.033077493147422095,0.03329291446310071,0.03321025735161107,0.032295242665247643,0.034015909332373515,0.031814158133411964,0.034323286523672655,100
uniform,2000,f_pool_eigenvalue_4,0.0164311967480119,0.016407267721042968,0.016455125774980834,0.016427213785689135,0.01622813748598803,0.01664663589795998,0.01616019046966088,0.01670839460502034,100
uniform,2000,f_ref_lambda_min,0.02149917186824776,0.021465773089146174,0.021532570647349345,0.02150264851014661,0.02118830416996602,0.0217851153533041,0.02111018626426473,0.02188807271392471,100
uniform,2000,f_ref_lambda_max,0.18593016455120545,0.18542967269497282,0.18643065640743808,0.18589290526333363,0.18182289291982598,0.18984847825735576,0.17955042929833936,0.191236629344466,100
uniform,2000,f_ref_trace,0.3576401199548094,0.35692556154557914,0.3583546783640396,0.35758893033300776,0.3512234332349995,0.3632928422757479,0.34793166517266444,0.36531356531791015,100
uniform,2000,f_ref_logdet,-11.232359489604141,-11.239597230716226,-11.225121748492056,-11.232672557997939,-11.295903023504646,-11.174935776280984,-11.33227560287446,-11.152953293957648,100
uniform,2000,f_ref_condition,8.648245673027699,8.629248088447602,8.667243257607796,8.651471952654385,8.491018440692326,8.819331918808633,8.433188598720795,8.853526820737395,100
uniform,2000,f_ref_eigenvalue_1,0.18593016455120545,0.18542967269497282,0.18643065640743808,0.18589290526333363,0.18182289291982598,0.18984847825735576,0.17955042929833936,0.191236629344466,100
uniform,2000,f_ref_eigenvalue_2,0.12335690301667278,0.12315744456584671,0.12355636146749885,0.12336403403229498,0.12163637908881968,0.12497628877471396,0.12119115740468404,0.1259752553431432,100
uniform,2000,f_ref_eigenvalue_3,0.026853880518683346,0.026794471151628998,0.026913289885737695,0.026877493273172504,0.026363005964957716,0.027303788134633532,0.02607989220537625,0.02745883960200573,100
uniform,2000,f_ref_eigenvalue_4,0.02149917186824776,0.021465773089146174,0.021532570647349345,0.02150264851014661,0.02118830416996602,0.0217851153533041,0.02111018626426473,0.02188807271392471,100
uniform,2500,population_return,0.6174056508269374,0.616554143800175,0.6182571578536998,0.6174537700166185,0.6095189900489099,0.6239009078701658,0.6075282627444106,0.6272118749921337,100
uniform,2500,q,0.620939763145237,0.6191364296466861,0.6227430966437879,0.620986429297889,0.6077714659276297,0.6369590402778156,0.5993714521084424,0.6441291159452364,100
uniform,2500,p_good,0.7649342776880406,0.7644522174465332,0.7654163379295479,0.7650893091306727,0.7604170560169276,0.768485527928229,0.7576381469941601,0.7698910297195485,100
uniform,2500,v1,0.79025504379251,0.7898390685294915,0.7906710190555285,0.79036576334644,0.7862972314922168,0.7933257331182031,0.7840002804070054,0.7945015865592767,100
uniform,2500,delta_safe,0.2902550437925099,0.2898390685294914,0.2906710190555284,0.2903657633464401,0.2862972314922168,0.2933257331182031,0.2840002804070054,0.2945015865592767,100
uniform,2500,d_explore_j,0.13702115600634068,0.13689377750403472,0.13714853450864664,0.13700114453666834,0.13605280233699948,0.13811590433210907,0.13528692559175165,0.13862692192366502,100
uniform,2500,explore_logit_reward_gradient,0.10730386782880995,0.10722692982709182,0.10738080583052807,0.10729629821254148,0.1066710182771027,0.10790605118090829,0.10614815231932163,0.10822364946249055,100
uniform,2500,reward_gradient_norm,0.15644262582916735,0.1563030747303861,0.1565821769279486,0.15646342762200155,0.15529960450713515,0.15763726532048367,0.1545316661233695,0.1583219776099132,100
uniform,2500,beta_conditional_gradient_norm,0.15591290831430415,0.15523483352097667,0.15659098310763164,0.156020286135313,0.15042098323063927,0.16162815509353934,0.1482482113367912,0.16400502004134304,100
uniform,2500,reward_to_barrier_norm_ratio,1.003782922567185,1.000245638365324,1.007320206769046,1.0028264049821969,0.9757970025917326,1.034358251779503,0.9645166495120142,1.0450722228761304,100
uniform,2500,reward_barrier_cosine,-0.9997727329324109,-0.9998230412906327,-0.999722424574189,-0.9998538404409805,-0.9999698103040197,-0.9993747925450531,-0.9999833217212069,-0.9984417412908552,100
uniform,2500,min_pi0,0.12567485772431394,0.12539898503622948,0.1259507304123984,0.12570298870948884,0.12337200180623531,0.12796208260314593,0.12231503643242676,0.1292237504506145,100
uniform,2500,min_pi1,0.10846189178961313,0.10830587681993599,0.10861790675929027,0.10842987869833495,0.10733743850698797,0.11002107213846127,0.1068099920661756,0.11055118594161323,100
uniform,2500,entropy0,0.9042158534213823,0.9024076158405053,0.9060240910022593,0.9044582582363395,0.8878288414448154,0.9173552180187732,0.879995218944776,0.9246949919162857,100
uniform,2500,entropy1,0.7075419639665115,0.7066528640802275,0.7084310638527954,0.7072907539093962,0.7009569569496177,0.7158932575735877,0.6983508915669082,0.7208459470184271,100
uniform,2500,empirical_fisher_rank,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100
uniform,2500,sampled_s1_count,20.27,19.757014129056632,20.782985870943367,20.5,16.0,24.0,13.0,27.0,100
uniform,2500,f0_lambda_min,0.05324988755472269,0.05311896646649405,0.053380808642951326,0.05327806323715739,0.05212104757737323,0.05429279472864447,0.051595929962252554,0.05485116817773873,100
uniform,2500,f0_lambda_max,0.3711638854396022,0.3700977848085879,0.3722299860706165,0.37134739403428324,0.3613730550522022,0.37905479344321363,0.3566383816383407,0.38348925031943626,100
uniform,2500,f0_trace,0.42441377299432487,0.4232190665273077,0.42560847946134206,0.4245382571041415,0.41346996873543806,0.43301387593923746,0.40823431160059326,0.43816178406040773,100
uniform,2500,f0_logdet,-3.924051135415301,-3.9293612779592326,-3.9187409928713697,-3.9228581936089686,-3.972097704512805,-3.884896250565438,-3.9953454334628273,-3.864837510080428,100
uniform,2500,f0_condition,6.970073866346208,6.9653806803378036,6.974767052354613,6.9692693061318,6.9350230775360915,7.014575072636263,6.91214175031357,7.025801594181175,100
uniform,2500,f0_eigenvalue_1,0.3711638854396022,0.3700977848085879,0.3722299860706165,0.37134739403428324,0.3613730550522022,0.37905479344321363,0.3566383816383407,0.38348925031943626,100
uniform,2500,f0_eigenvalue_2,0.05324988755472269,0.05311896646649405,0.053380808642951326,0.05327806323715739,0.05212104757737323,0.05429279472864447,0.051595929962252554,0.05485116817773873,100
uniform,2500,f1_lambda_min,0.042347288462475756,0.04227778688637953,0.04241679003857198,0.04232728857421446,0.041829056769474224,0.04303585675687697,0.04163372682297623,0.04334303145001796,100
uniform,2500,f1_lambda_max,0.24802920961456038,0.2475948863749918,0.24846353285412895,0.24787768936756527,0.24478063557469296,0.25177852667888695,0.2434008950754008,0.25471616887570786,100
uniform,2500,f1_trace,0.29037649807703614,0.28987395257857745,0.2908790435754948,0.2902390127641239,0.2866906505806232,0.2948392401946193,0.2850696285765258,0.2980592003257258,100
uniform,2500,f1_logdet,-4.55613190539093,-4.559500559441802,-4.552763251340058,-4.5569502943431655,-4.581188761381131,-4.524349718784598,-4.591049648602101,-4.506214756513184,100
uniform,2500,f1_condition,5.857009444656278,5.854861433142694,5.859157456169862,5.8570507225693484,5.841034130681344,5.875714307899617,5.8293537833788065,5.88200419072652,100
uniform,2500,f1_eigenvalue_1,0.24802920961456038,0.2475948863749918,0.24846353285412895,0.24787768936756527,0.24478063557469296,0.25177852667888695,0.2434008950754008,0.25471616887570786,100
uniform,2500,f1_eigenvalue_2,0.042347288462475756,0.04227778688637953,0.04241679003857198,0.04232728857421446,0.041829056769474224,0.04303585675687697,0.04163372682297623,0.04334303145001796,100
uniform,2500,f_pool_lambda_min,0.016220522799911343,0.016197912795017495,0.01624313280480519,0.01623048521902027,0.01603527222657156,0.016392848026471393,0.015958365518478058,0.01649373295612575,100
uniform,2500,f_pool_lambda_max,0.22900616524939207,0.22809443009368321,0.22991790040510093,0.22905327609556597,0.2207440212576607,0.2357076062814485,0.21691628606266947,0.23977497523410493,100
uniform,2500,f_pool_trace,0.37308534579517805,0.3721274611585137,0.3740432304318424,0.37294760779366415,0.36513725113290496,0.38085180752081893,0.36178901637107946,0.3837911836485461,100
uniform,2500,f_pool_logdet,-11.365399609713728,-11.372076423012437,-11.35872279641502,-11.365892807181282,-11.416277267725915,-11.30364132674097,-11.445020835853278,-11.286684515420678,100
uniform,2500,f_pool_condition,14.120003558060166,14.051609459672443,14.188397656447888,14.129581632116327,13.489074279532446,14.653666493974855,13.151436769328017,15.025033419398214,100
uniform,2500,f_pool_eigenvalue_1,0.22900616524939207,0.22809443009368321,0.22991790040510093,0.22905327609556597,0.2207440212576607,0.2357076062814485,0.21691628606266947,0.23977497523410493,100
uniform,2500,f_pool_eigenvalue_2,0.09500415841236279,0.09485649433842502,0.09515182248630055,0.09504349065977505,0.09384978267369032,0.09619338253952267,0.09313858702039107,0.09699707639372906,100
uniform,2500,f_pool_eigenvalue_3,0.03285449933351182,0.03273748873368777,0.03297150993333586,0.03287644161008203,0.03184016616759487,0.03376449064249636,0.03138192095855515,0.034255147269439165,100
uniform,2500,f_pool_eigenvalue_4,0.016220522799911343,0.016197912795017495,0.01624313280480519,0.01623048521902027,0.01603527222657156,0.016392848026471393,0.015958365518478058,0.01649373295612575,100
uniform,2500,f_ref_lambda_min,0.021173644231237878,0.021138893443189765,0.02120839501928599,0.02116364428710723,0.020914528384737112,0.021517928378438484,0.020816863411488116,0.02167151572500898,100
uniform,2500,f_ref_lambda_max,0.1855819427198011,0.18504889240429395,0.18611499303530826,0.18567369701714162,0.1806865275261011,0.18952739672160682,0.17831919081917036,0.19174462515971813,100
uniform,2500,f_ref_trace,0.3573951355356806,0.3566190568980642,0.35817121417329695,0.35732097885160063,0.35137953907535,0.3641629083108212,0.34836652166512017,0.36634948460037936,100
uniform,2500,f_ref_logdet,-11.252771763046011,-11.260712831264778,-11.244830694827245,-11.25319778145034,-11.314511585838435,-11.18109253313028,-11.346504000739515,-11.160373780565607,100
uniform,2500,f_ref_condition,8.764685491886405,8.745324529683693,8.784046454089118,8.774619501005251,8.594871599451551,8.907431127278144,8.47122333963693,9.005576098562582,100
uniform,2500,f_ref_eigenvalue_1,0.1855819427198011,0.18504889240429395,0.18611499303530826,0.18567369701714162,0.1806865275261011,0.18952739672160682,0.17831919081917036,0.19174462515971813,100
uniform,2500,f_ref_eigenvalue_2,0.12401460480728019,0.1237974431874959,0.12423176642706447,0.12393884468378263,0.12239031778734648,0.12588926333944347,0.1217004475377004,0.12735808443785393,100
uniform,2500,f_ref_eigenvalue_3,0.026624943777361344,0.026559483233247024,0.026690404321475663,0.026639031618578696,0.026060523788686615,0.027146397364322235,0.025797964981126277,0.027425584088869366,100
uniform,2500,f_ref_eigenvalue_4,0.021173644231237878,0.021138893443189765,0.02120839501928599,0.02116364428710723,0.020914528384737112,0.021517928378438484,0.020816863411488116,0.02167151572500898,100
adverse,500,population_return,0.30870068905627013,0.3085127114757889,0.30888866663675135,0.3086840307363261,0.3070745267243606,0.3101087025672483,0.3061639780153479,0.31178160791889353,100
adverse,500,q,0.23889594613759077,0.23838852705074395,0.2394033652244376,0.23895906490245572,0.23519321351023564,0.2438042892794155,0.23251205632537708,0.24636344433258292,100
adverse,500,p_good,0.059558510691037084,0.059144220077057066,0.0599728013050171,0.05919117876172369,0.05661865649716636,0.0633687371123675,0.0550665939538868,0.06546097303922795,100
adverse,500,v1,0.20249811643294977,0.2022783120758498,0.20271792079004974,0.2023629579411708,0.20094266216483966,0.20457783840836122,0.2001344152191372,0.20567416409424671,100
adverse,500,delta_safe,-0.29750188356705026,-0.2977216879241502,-0.2972820792099503,-0.29763704205882924,-0.2990573378351603,-0.29542216159163875,-0.2998655847808628,-0.2943258359057533,100
adverse,500,d_explore_j,-0.12496370371529045,-0.12503327832061817,-0.12489412910996271,-0.12502359661743756,-0.1254614868166694,-0.12439531634344242,-0.12567975714851973,-0.12390565665690811,100
adverse,500,explore_logit_reward_gradient,-0.02536734045690723,-0.025398515115621374,-0.025336165798193085,-0.025397399267281243,-0.02561415846402208,-0.02507915236231085,-0.025659998819738145,-0.024937479779033985,100
adverse,500,reward_gradient_norm,0.1034031842179461,0.10336813534656343,0.10343823308932877,0.10342418214404042,0.10310563018657809,0.10364381796173193,0.10286425143270547,0.103794063323291,100
adverse,500,beta_conditional_gradient_norm,0.11520939236890186,0.1148462666315373,0.11557251810626643,0.11522105790015064,0.11174789785217655,0.1179694114789427,0.10994168969610695,0.11964382721705771,100
adverse,500,reward_to_barrier_norm_ratio,0.8977314628470713,0.8951053025510805,0.9003576231430621,0.8972288822702361,0.8774344225305604,0.9224139912951164,0.8642443450399553,0.9370220841533579,100
adverse,500,reward_barrier_cosine,-0.8239993209081083,-0.8251983015962181,-0.8228003402199986,-0.8237271666409879,-0.8329124424800112,-0.8124810219613617,-0.8393683252665618,-0.8052604729943178,100
adverse,500,min_pi0,0.23859212516149023,0.23818469158910918,0.23899955873387127,0.23895906490245572,0.23519321351023564,0.2414097143782182,0.23251205632537708,0.24252082246055243,100
adverse,500,min_pi1,0.059558510691037084,0.059144220077057066,0.0599728013050171,0.05919117876172369,0.05661865649716636,0.0633687371123675,0.0550665939538868,0.06546097303922795,100
adverse,500,entropy0,1.024531029977686,1.0240497204275014,1.0250123395278705,1.0247112613602332,1.0209244911625857,1.0290076892195055,1.0176658844624573,1.0314465474360097,100
adverse,500,entropy1,0.7439821716745346,0.742310933090891,0.7456534102581782,0.7427665865399082,0.7318782104861699,0.75928614808899,0.7254668695009955,0.7670828197860482,100
adverse,500,empirical_fisher_rank,3.87,3.8029339301213327,3.9370660698786675,4.0,3.0,4.0,3.0,4.0,100
adverse,500,sampled_s1_count,7.48,6.977489965737343,7.982510034262658,7.0,3.95,11.0,1.0,14.0,100
adverse,500,f0_lambda_min,0.08678653569266576,0.08671868218395203,0.08685438920137949,0.08680544222637682,0.08627419216830393,0.08734444768723078,0.0857540948647246,0.08772243528400679,100
adverse,500,f0_lambda_max,0.34459574742302335,0.34436769032203574,0.34482380452401096,0.34458019334310813,0.3429247689048995,0.34656773488578974,0.34183809296923673,0.3478391497725194,100
adverse,500,f0_trace,0.43138228311568905,0.43109293838409574,0.43167162784728236,0.4314259996386085,0.4292457031890592,0.43415285958778754,0.42759218783396136,0.4355356250979716,100
adverse,500,f0_logdet,-3.5097002722541566,-3.5110983861621676,-3.5083021583461456,-3.5091659803798425,-3.520182268403757,-3.4967110912497392,-3.5296895069369665,-3.4896673480238443,100
adverse,500,f0_condition,3.9706288106602092,3.9691273512371392,3.9721302700832792,3.9710445929207903,3.958157637733133,3.982417097637626,3.9538218145041615,3.9903502832528273,100
adverse,500,f0_eigenvalue_1,0.34459574742302335,0.34436769032203574,0.34482380452401096,0.34458019334310813,0.3429247689048995,0.34656773488578974,0.34183809296923673,0.3478391497725194,100
adverse,500,f0_eigenvalue_2,0.08678653569266576,0.08671868218395203,0.08685438920137949,0.08680544222637682,0.08627419216830393,0.08734444768723078,0.0857540948647246,0.08772243528400679,100
adverse,500,f1_lambda_min,0.04462900069676924,0.04437972968780775,0.044878271705730735,0.04442273033128744,0.042856848940456646,0.046919097679750534,0.04189394448131745,0.04813019471680946,100
adverse,500,f1_lambda_max,0.2152587766302928,0.21472635655040817,0.21579119671017744,0.2148723186413044,0.21140051078107358,0.22013440483801985,0.20936260686297314,0.22261812096049,100
adverse,500,f1_trace,0.25988777732706203,0.2591061618952477,0.26066939275887635,0.2592950489725918,0.2542616324722477,0.2670695051409361,0.2512565513442906,0.27074831567729946,100
adverse,500,f1_logdet,-4.645752353872244,-4.653781173605767,-4.637723534138722,-4.6517156596418126,-4.7037909232489294,-4.572506472282667,-4.736301554874319,-4.5361429875539105,100
adverse,500,f1_condition,4.825384089250773,4.81049072381147,4.840277454690075,4.8364529006619,4.6916474413921625,4.934922899428145,4.625331816551755,4.997443173591308,100
adverse,500,f1_eigenvalue_1,0.2152587766302928,0.21472635655040817,0.21579119671017744,0.2148723186413044,0.21140051078107358,0.22013440483801985,0.20936260686297314,0.22261812096049,100
adverse,500,f1_eigenvalue_2,0.04462900069676924,0.04437972968780775,0.044878271705730735,0.04442273033128744,0.042856848940456646,0.046919097679750534,0.04189394448131745,0.04813019471680946,100
adverse,500,f_pool_lambda_min,0.008607053195266681,0.008547779474776505,0.008666326915756858,0.008563460076813242,0.008160492279896209,0.009111225897886602,0.007956561729472287,0.009500115816583901,100
adverse,500,f_pool_lambda_max,0.2781467362017308,0.27807521949951003,0.2782182529039516,0.278118598623245,0.2776284423228693,0.2787044084403751,0.277294328535458,0.27918137209627597,100
adverse,500,f_pool_trace,0.3983156449423618,0.3980159762181674,0.3986153136665562,0.39827261765131355,0.3961595216864564,0.400963125868308,0.39512370452558543,0.4028019332557652,100
adverse,500,f_pool_logdet,-11.8758942391837,-11.886921803309336,-11.864866675058062,-11.88008478143755,-11.960521098826156,-11.785227924004605,-11.9997240628816,-11.713950585432505,100
adverse,500,f_pool_condition,32.35289433642968,32.14037047515137,32.565418197707984,32.484568373037895,30.57642299432009,34.01950789873178,29.3871545869917,34.860136670928725,100
adverse,500,f_pool_eigenvalue_1,0.2781467362017308,0.27807521949951003,0.2782182529039516,0.278118598623245,0.2776284423228693,0.2787044084403751,0.277294328535458,0.27918137209627597,100
adverse,500,f_pool_eigenvalue_2,0.07005129099035041,0.07002065281952373,0.0700819291611771,0.07005781745947035,0.06980821536284432,0.07026981613628855,0.06957667831695916,0.07046709631185842,100
adverse,500,f_pool_eigenvalue_3,0.04151056455501392,0.04135037054842238,0.04167075856160545,0.041452361376542624,0.040298651924679504,0.04287070641987018,0.03976246510020916,0.04394118794737206,100
adverse,500,f_pool_eigenvalue_4,0.008607053195266681,0.008547779474776505,0.008666326915756858,0.008563460076813242,0.008160492279896209,0.009111225897886602,0.007956561729472287,0.009500115816583901,100
adverse,500,f_ref_lambda_min,0.02231450034838462,0.022189864843903874,0.022439135852865368,0.02221136516564372,0.021428424470228323,0.023459548839875267,0.020946972240658723,0.02406509735840473,100
adverse,500,f_ref_lambda_max,0.17229787371151167,0.17218384516101787,0.17241190226200548,0.17229009667155407,0.17146238445244974,0.17328386744289487,0.17091904648461836,0.1739195748862597,100
adverse,500,f_ref_trace,0.3456350302213755,0.3451356272803598,0.3461344331623912,0.3453783323517793,0.3418267233942859,0.3498404059643529,0.3400548327576483,0.35301279077100084,100
adverse,500,f_ref_logdet,-10.928041348366184,-10.936950294179226,-10.919132402553142,-10.933968685762263,-10.994800894479404,-10.850916635326199,-11.028775823403443,-10.80157080964703,100
adverse,500,f_ref_condition,7.726834959467899,7.687518752491581,7.766151166444217,7.733949295019697,7.365497942718012,8.010853938967692,7.227046385728347,8.172899818121792,100
adverse,500,f_ref_eigenvalue_1,0.17229787371151167,0.17218384516101787,0.17241190226200548,0.17229009667155407,0.17146238445244974,0.17328386744289487,0.17091904648461836,0.1739195748862597,100
adverse,500,f_ref_eigenvalue_2,0.1076293883151464,0.10736317827520409,0.10789559835508872,0.1074361593206522,0.10570025539053679,0.11006720241900993,0.10468130343148657,0.111309060480245,100
adverse,500,f_ref_eigenvalue_3,0.04339326784633288,0.04335934109197601,0.04342719460068974,0.04340272111318841,0.04313709608415196,0.04367222384361539,0.0428770474323623,0.043861217642003396,100
adverse,500,f_ref_eigenvalue_4,0.02231450034838462,0.022189864843903874,0.022439135852865368,0.02221136516564372,0.021428424470228323,0.023459548839875267,0.020946972240658723,0.02406509735840473,100
adverse,1000,population_return,0.3588854064401733,0.3583307803589133,0.3594400325214333,0.35863024973115426,0.3552648888344263,0.36372867456563596,0.35431437572326246,0.36728671272233826,100
adverse,1000,q,0.30309866977281436,0.30158409758100874,0.30461324196462,0.3025995883965088,0.2917574264796339,0.31448564901285964,0.28558808009557907,0.32749581621894486,100
adverse,1000,p_good,0.2975421277011827,0.2949138337805508,0.3001704216218146,0.2966852499983369,0.27793610251342915,0.31778744501226736,0.26968254043243217,0.3375663234146164,100
adverse,1000,v1,0.37612655739298745,0.3739540189008216,0.3782990958851533,0.37540256103103264,0.36000609908746783,0.3930399256963702,0.3532762232291516,0.4095071865636632,100
adverse,1000,delta_safe,-0.12387344260701262,-0.1260459810991785,-0.12170090411484674,-0.12459743896896738,-0.13999390091253217,-0.1069600743036298,-0.1467237767708484,-0.0904928134363368,100
adverse,1000,d_explore_j,-0.06382441440912501,-0.06478760675563669,-0.06286122206261333,-0.06406134238736498,-0.0711967752380279,-0.05605195919995795,-0.07405388245763393,-0.04844796700557548,100
adverse,1000,explore_logit_reward_gradient,0.005281654528392994,0.004754286378746983,0.005809022678039004,0.005241414735125545,0.0012507661200430375,0.00950088497451888,-0.00029732703573095667,0.013688335353982305,100
adverse,1000,reward_gradient_norm,0.0918008140491024,0.09168097908248567,0.09192064901571913,0.09172777653351794,0.09104476839199992,0.09273918256934516,0.09077636425087637,0.09429395575294201,100
adverse,1000,beta_conditional_gradient_norm,0.07403513718783908,0.07309893214492932,0.07497134223074883,0.07410671639852272,0.06681149402316486,0.0812398604031867,0.06014841897047868,0.08563374787878565,100
adverse,1000,reward_to_barrier_norm_ratio,1.24559295098316,1.227754500696478,1.263431401269842,1.2379300875954347,1.1224346232035733,1.3885124336947445,1.0600536178723612,1.5676880185200253,100
adverse,1000,reward_barrier_cosine,-0.6573583370416456,-0.6597187503708222,-0.654997923712469,-0.6567599900339685,-0.6799943711791985,-0.6402528589343981,-0.6917446411422109,-0.6362838650955878,100
adverse,1000,min_pi0,0.20727752528575852,0.20714068269789354,0.2074143678736235,0.2073624268626916,0.20615304354897412,0.2082226678483057,0.20553034698902373,0.2088569023692758,100
adverse,1000,min_pi1,0.2954137701740407,0.2934550988702697,0.29737244147781167,0.2966852499983369,0.27793610251342915,0.30750825605343635,0.26968254043243217,0.3082677135998104,100
adverse,1000,entropy0,1.0374928803857326,1.0367572573544255,1.0382285034170398,1.0376564370384296,1.0319247638829419,1.0427513528601153,1.0275826734559896,1.0471844032420183,100
adverse,1000,entropy1,1.0902499782608717,1.089623496381548,1.0908764601401952,1.0904845478009224,1.084735824594242,1.0946677000406662,1.0814960731194831,1.0961188610050603,100
adverse,1000,empirical_fisher_rank,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100
adverse,1000,sampled_s1_count,9.52,9.00575590266812,10.034244097331879,9.0,5.0,14.0,2.0,17.0,100
adverse,1000,f0_lambda_min,0.0808922859922166,0.08083197223429364,0.08095259975013955,0.08087065941468485,0.0804286369538812,0.08133457772382906,0.08007707529982312,0.08144703753094637,100
adverse,1000,f0_lambda_max,0.3801134625824749,0.3795986591984247,0.3806282659665251,0.37997801779870666,0.37605707407434674,0.3839238406943419,0.37388526979641346,0.3878082300669372,100
adverse,1000,f0_trace,0.46100574857469157,0.46044753273490036,0.4615639644144828,0.46092077126014724,0.4566341169202977,0.4650763754119349,0.45396234509623656,0.4690832063313852,100
