environment,run_label,method,seed,update,environment_steps,fisher,analysis_batch_identifier,training_batch_reused,reward_gradient_norm,captured_euclidean_energy_fraction,leading_k90_euclidean_energy_fraction,leading_k90_natural_energy_fraction,natural_energy
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,111617,111617,on_policy,analysis-on_policy-303-111617,False,1.1962104148395627,0.9999999153824365,0.22980753614260005,0.00013279391521538506,3240.058051870802
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,111617,111617,fixed_reference,analysis-fixed_reference-303-111617,False,1.1962104148395627,1.0000000000000007,0.8940698441856765,0.032332010906910076,184.91668977304175
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,122880,122880,on_policy,analysis-on_policy-303-122880,False,2.955757688941945,0.9999999968254425,0.9917800774443636,0.018117366657728767,613.0675856351945
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,122880,122880,fixed_reference,analysis-fixed_reference-303-122880,False,2.955757688941945,0.9999999999999983,0.9678975290794285,0.14137870952795592,99.63879769934219
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,0,0,on_policy,analysis-on_policy-304-0,False,3.922739363357379,0.9999999992003021,0.9813172856976389,0.03911096697620022,573.6309358306052
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,0,0,fixed_reference,analysis-fixed_reference-304-0,False,3.922739363357379,0.9999999999999951,0.9635751579273578,0.12989814100869354,207.39196070640008
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,16000,16000,on_policy,analysis-on_policy-304-16000,False,0.8444997954020987,0.9999999685592046,0.8764156222387177,0.0008263486373565345,1500.8084318584815
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,16000,16000,fixed_reference,analysis-fixed_reference-304-16000,False,0.8444997954020987,1.0000000000000002,0.900201646506407,0.026229544840214246,72.50926433055417
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,28000,28000,on_policy,analysis-on_policy-304-28000,False,1.3402549683929814,0.9999999444421729,0.8092863734793014,0.0018007030080509202,1291.4669394879786
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,28000,28000,fixed_reference,analysis-fixed_reference-304-28000,False,1.3402549683929814,0.9999999999915993,0.9372120408022682,0.03315451709108943,161.4757076787721
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,40000,40000,on_policy,analysis-on_policy-304-40000,False,1.9799203836086747,0.9999999938560507,0.9581024075227045,0.0055305925695617155,1203.7468533275376
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,40000,40000,fixed_reference,analysis-fixed_reference-304-40000,False,1.9799203836086747,0.9999999999990055,0.9650038136169269,0.08025812905342704,110.51728935123265
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,52000,52000,on_policy,analysis-on_policy-304-52000,False,3.9528150550501993,0.9999999995070963,0.9879857493156813,0.04691764869818166,585.5119563347348
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,52000,52000,fixed_reference,analysis-fixed_reference-304-52000,False,3.9528150550501993,0.9999999999963067,0.9634002910021213,0.11873425729827723,275.40877317229933
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,64000,64000,on_policy,analysis-on_policy-304-64000,False,2.3456941436108627,0.9999999995517459,0.9647103202518598,0.016528515249283938,489.41355460287343
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,64000,64000,fixed_reference,analysis-fixed_reference-304-64000,False,2.3456941436108627,0.9999999999999221,0.9714438259559239,0.09946133108617657,110.38211822832275
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,76000,76000,on_policy,analysis-on_policy-304-76000,False,4.202737518887795,0.9999999967849097,0.9924555832579505,0.023845786138078393,1423.86730890759
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,76000,76000,fixed_reference,analysis-fixed_reference-304-76000,False,4.202737518887795,0.9999999999993203,0.974266965764061,0.1318560541826747,272.08020607694414
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,88000,88000,on_policy,analysis-on_policy-304-88000,False,3.0563188102093077,0.9999999986812038,0.989062540426412,0.01168982416569203,1207.3020623305742
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,88000,88000,fixed_reference,analysis-fixed_reference-304-88000,False,3.0563188102093077,0.999999999999854,0.9654133230868217,0.10645981067516626,154.89310871139102
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,100000,100000,on_policy,analysis-on_policy-304-100000,False,3.873643091328199,0.9999999993079216,0.9959325064645179,0.04975870830380084,577.3675629369327
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,100000,100000,fixed_reference,analysis-fixed_reference-304-100000,False,3.873643091328199,0.9999999999999981,0.9655812182831052,0.1421463221892654,210.20455707754851
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,112000,112000,on_policy,analysis-on_policy-304-112000,False,5.4760065331113355,0.9999999992017975,0.9855729693751797,0.05908279850117453,891.5091985766596
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,112000,112000,fixed_reference,analysis-fixed_reference-304-112000,False,5.4760065331113355,0.9999999999985308,0.9666046075661813,0.13800915245346,426.22840722333723
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,304,122880,122880,on_policy,analysis-on_policy-304-122880,False,4.473342218361216,0.9999999981685551,0.9952493681064117,0.021280454560529703,1410.028247869578
