beta,seed,update,mean_batch_return,numerical_rank,effective_rank,components_90,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,log10_positive_condition_number,full_condition_number,log10_full_condition_number,trace,logdet_margin
0.0001,101,107,26.42748754364166,14,1.8979487399539337,2,2.0114815857583105e-13,168.42267735488588,43497857511042.14,13.638467866286895,837306583104473.4,14.92288450574873,250.8457401419949,-226.71703366377972
0.0001,101,108,14.018518631858127,14,1.911648766087414,2,2.0353354898369103e-13,161.9133634797592,56557941652734.55,13.75249359553556,795511915791008.9,14.900646689229017,244.96676145516676,-227.85110357980352
0.0001,101,109,24.402484311655588,14,1.882687421747472,2,1.3486397661149504e-13,166.78397053278098,70861265303336.31,13.850408902856751,1236682876504809.0,15.092258347453702,243.47928435528888,-228.26434642458355
0.0001,101,110,27.574175034799833,14,1.8355224546759659,2,1.4103233369677018e-13,191.25585811513525,54241296438887.555,13.73433006119688,1356113545751496.5,15.132296054006584,268.5257282165803,-227.02375433725848
0.0001,101,111,17.110628922875286,14,1.8955269981069829,2,7.752932117305224e-14,159.73641222442365,91127880046766.11,13.959651267182302,2060335493817596.8,15.313937944277066,237.29490969489848,-229.62124792566016
0.0001,101,112,17.81360522316672,15,1.849637801825055,2,7.159113106354456e-14,185.82172164465416,225168634521483.16,14.352507894159128,2595596952920301.0,15.41423725565058,263.88374770394495,-225.95498931741122
0.0001,101,113,28.82496365313349,15,1.8366209946309375,2,5.376429178640913e-14,173.38766711503038,213735825258387.53,14.329877322388793,3224959566171768.5,15.508524273917468,243.13331447529652,-226.328007038335
0.0001,101,114,38.30682224590435,15,1.8495278936374884,2,3.896095614158294e-14,172.39480564110335,200768481006169.7,14.302695533176507,4424809417269582.0,15.645894569765906,244.50752096359793,-226.59084154464068
0.0001,101,115,17.409510845811642,15,1.8739416114284,2,4.805977011773665e-14,168.66179587976586,172517987773615.7,14.236834383951589,3509417449700213.0,15.545235031172986,244.30603990640992,-225.18993456833562
0.0001,101,116,23.767699815343043,15,1.863955496467854,2,3.7708667686546054e-14,168.7208904760202,136057698201321.03,14.133723119373919,4474326483197855.0,15.650727670569298,242.45007824409794,-225.37302340997886
0.0001,101,117,37.40864821821218,15,1.877641078683343,2,6.158364131440977e-14,157.39928540672187,104738076552863.95,14.020104594101007,2555861947219618.0,15.407537392060727,228.84687903883574,-224.05792310082853
0.0001,101,118,27.84632775498035,15,1.8630489240565236,2,6.504100434364777e-14,159.70066169772554,75211609723458.83,13.876284883805313,2455384311932488.0,15.390119476698963,228.88229469337273,-222.7492081932662
0.0001,101,119,41.168957816701784,15,1.7910204690740992,2,7.788061132189315e-14,186.0878257304234,96271214996184.39,13.983496452887241,2389398626588745.5,15.378288609727273,251.9940727661865,-222.35240696480275
0.0001,101,120,30.64719852875953,15,1.8372481195914687,2,1.06419875315023e-13,160.3527084859659,72456129558035.9,13.86007513129275,1506792861871821.5,15.178053554153328,225.23799756224312,-221.683039462362
0.0001,101,121,37.047638394834536,15,1.7984598462788883,2,1.1331358906805193e-13,181.55169472060737,69388582581241.19,13.841288016133706,1602205844980995.0,15.204718311745985,247.2829091521314,-220.29381919174307
0.0001,101,122,29.678153615130842,15,1.8496126332080143,2,9.996152478208618e-14,140.0239015627791,54125311714035.95,13.733400410521623,1400777968003469.0,15.146369302371673,198.5531209148503,-221.80451345993762
0.0001,101,123,19.094459353452496,15,1.8629297229957698,2,1.4005767500747255e-13,160.21822873661242,52284052503664.58,13.718369242102275,1143944655143420.2,15.058405013489136,229.96126197612523,-219.86354958431977
0.0001,101,124,26.407413571450128,15,1.8007692796506616,2,1.4596805363586637e-13,141.7441792869118,47632861738952.45,13.67790667431236,971063022053500.1,14.987247416562889,192.93218452900723,-220.78920418622522
0.0001,101,125,31.5532871439261,15,1.7606567702139377,2,1.3278423082362367e-13,182.26970767946676,41650284988364.56,13.619617977374276,1372675855776687.0,15.137567994871542,241.6931536918205,-218.4730158538317
0.0001,101,126,16.33309370673542,15,1.8112313315208823,2,1.1463244304147809e-13,143.3878365757661,36439481913124.7,13.561572193661263,1250848649573692.5,15.097204764024784,196.6808118954802,-218.3505264996466
0.0001,101,127,25.208890874957476,15,1.6852468985737346,2,1.7913326425023918e-13,194.39045236605213,42048810053109.48,13.623753710129638,1085172277631805.5,15.035498690521445,246.21940078506407,-218.19929022211073
0.0001,101,128,27.838714021364538,15,1.7649454922120345,2,1.5957392429462117e-13,156.7261167821103,34220319073726.555,13.534284054629767,982153678772397.9,14.992179447686112,208.32866505523035,-217.97826167641023
0.0001,101,129,26.131192206485746,15,1.791624876802908,2,1.4375831635719234e-13,150.06121401402294,40994048308021.164,13.612720808558503,1043843708082737.8,15.018635477786475,203.10291857947212,-218.247957617709
0.0001,101,130,33.53168578529182,15,1.7506919870761386,2,1.4222583972494228e-13,152.28183012248905,31132507083478.754,13.493214095583852,1070704384076723.0,15.029669580929205,200.5420869586506,-217.95189762909408
0.0001,101,131,38.935444313768606,15,1.7240222361060211,2,1.292100756277678e-13,164.0321456780155,35006170707455.37,13.544144606292663,1269499649164854.2,15.103632585189427,212.48926707972254,-217.8503868318472
0.0001,101,132,28.579076929990208,15,1.7888133037461154,2,1.5563464872367155e-13,163.2887849734408,31475527909066.035,13.497973022848896,1049180155656464.0,15.020850067688047,220.67337512056832,-216.11693669342623
0.0001,101,133,32.19767715245021,15,1.715344860841773,2,1.2489631232315174e-13,164.99685393172206,29261237568207.67,13.466292690130974,1321070661436470.2,15.120926047781985,212.57492719611517,-216.73399358044364
0.0001,101,134,19.063694905501627,15,1.6933070917228372,2,1.3535789650896595e-13,155.10008324374388,37099270491798.51,13.569365369871075,1145851754821487.0,15.05912843418674,197.18457326660433,-218.18621600740124
0.0001,101,135,38.70389394690351,15,1.7691951878822754,2,1.1047320781559688e-13,153.51269901031628,29192727707172.168,13.465274676448336,1389592119625614.5,15.142887342562808,204.481385784855,-215.91918137596346
0.0001,101,136,43.07364737354882,15,1.794524758467579,2,1.2417548468711407e-13,140.77719691713966,27558632465789.473,13.440257662898253,1133695570199359.8,15.054496449678282,191.24536770885075,-217.38255775241822
0.0001,101,137,37.38941950907553,15,1.694597113133174,2,1.1845646937413487e-13,153.97934956762592,23283500427356.508,13.367048272455742,1299881301385870.2,15.113903696532448,195.75015335144076,-216.71171578940096
0.0001,101,138,38.88010152789275,15,1.7118336030130736,2,1.383083087278317e-13,159.66965546902478,34545582774978.234,13.538392523516436,1154447313669555.0,15.062374117500312,205.27843317664124,-215.57519293519474
0.0001,101,139,49.086549056441065,15,1.6868564519934783,2,1.3685995876599099e-13,167.54198662718372,33607452077346.113,13.526435588021577,1224185569963923.2,15.087847255965343,212.31043017311774,-216.84371625023624
0.0001,101,140,29.86166915611363,15,1.7673766866484029,2,1.1248494622254304e-13,154.40211208353216,34521564174450.93,13.538090465401883,1372646894261381.0,15.137558831776758,205.43389323953483,-216.12208607120152
0.0001,101,141,32.37781775515381,15,1.755572876096451,2,1.255567029710448e-13,155.19530061589236,38777383011348.805,13.588578496282635,1236057469999691.2,15.092038663571167,205.14854158385924,-216.48692799649035
0.0001,101,142,30.28418743927359,15,1.7188757681042466,2,1.0579551092973706e-13,144.2060022240667,39685316834722.875,13.598629851922052,1363063526578548.0,15.134516096920219,186.14233968457955,-217.24386892227076
0.0001,101,143,40.9783536107944,15,1.743349336926052,2,1.2342659921861542e-13,152.50016746818096,24173443646798.76,13.383338522574466,1235553506566845.5,15.09186155759205,199.51020703457846,-215.12489325662398
0.0001,101,144,45.48452138472599,15,1.7154127738898877,2,1.4002901681029388e-13,168.1901228253045,23773644222487.832,13.376095759111815,1201109074793849.8,15.079582448227317,216.66860486898184,-214.38972511155026
0.0001,101,145,46.30425490096805,15,1.751524623758419,2,1.0062363316008132e-13,126.59526937885934,16652901756089.014,13.221489919935731,1258106723074289.8,15.099717483141314,166.3588445227338,-213.83923906675517
0.0001,101,146,8.870661496005035,15,1.6959761336610082,2,1.0511465030028689e-13,155.5009696072147,22000040793910.312,13.342423486120103,1479346305800251.5,15.170069851544577,197.8847019795958,-215.30766130447068
0.0001,101,147,29.52836262804692,15,1.6545864085370003,2,1.2218888213257182e-13,186.82272078716892,21768995123290.39,13.337838382073597,1528966609126279.0,15.184398001023471,232.5847254614213,-213.20346508869835
0.0001,101,148,32.51166679711084,15,1.7070112471616208,2,1.6787311761621178e-13,161.02194765507335,18461654652387.027,13.266270622702738,959188403370208.2,14.981903919483232,206.2479639026191,-212.96944571203622
0.0001,101,149,24.83350530856065,15,1.7046319438047115,2,1.8637691383407405e-13,160.31491027387824,17419352902272.176,13.241032017709975,860165065382518.1,14.934581800204018,204.9773913033151,-211.82255858165178
0.0001,101,150,17.28401146407421,15,1.6468541288191947,2,1.4692619946932685e-13,152.05610963661414,14524498305481.354,13.16210114024144,1034914876896126.6,15.01490462997206,188.40203025126482,-213.26068872275204
0.0001,101,151,32.21145207381353,15,1.7166053719307957,2,2.1257195718258959e-13,153.34786558580916,16173448042283.264,13.208802617686372,721392735044963.4,14.858171764339746,197.47442418023064,-212.7665910905194
0.0001,101,152,28.251454151248062,15,1.7106500886321778,2,1.5650671796188818e-13,162.50578030710648,14159367245258.52,13.151043846006807,1038331021334682.6,15.016335829255262,208.700128150036,-212.4219440495578
0.0001,101,153,35.33343270897322,15,1.7255699430162832,2,2.223798180822603e-13,164.8708238814053,15899407268506.555,13.201380934080508,741392925415642.2,14.870048437550562,213.59520536542448,-212.15344644425306
0.0001,101,154,31.373584822881377,15,1.66002303971782,2,1.9452100314956014e-13,159.66604793508947,16684529012739.53,13.222313951472962,820816494619493.8,14.914246075168142,199.05089794860865,-212.5319112322731
0.0001,101,155,26.906239802014518,15,1.6585518945229332,2,2.687426859794358e-13,166.2374849502488,17516842197673.568,13.243455817600779,618574918027608.4,14.791392306253895,207.03983632122538,-212.175055770548
0.0001,101,156,35.95358063955581,15,1.7657388180787914,2,2.5098336416958624e-13,149.09452122454667,13349662614270.535,13.125470289924404,594041448594997.0,14.773816748462808,197.96773684387466,-211.71167676405605
0.0001,101,157,44.31574899035351,15,1.6813031531775122,2,3.0453219470187786e-13,162.38752995010756,17989736480036.426,13.255024801694397,533236001891612.9,14.7269194635007,204.61907914732666,-211.30478818504932
0.0001,101,158,38.92698251899626,15,1.6197680118318556,2,2.957460247030629e-13,203.6909273672238,19783594385906.035,13.296305199301047,688735977336415.8,14.838052769714778,248.9910183851316,-210.87137684913398
0.0001,101,159,27.583566531563637,15,1.7832096666067614,2,3.9597287713942937e-13,150.0365136610111,13551841415141.906,13.131998310863569,378906037062181.06,14.578531524889417,201.33586848698928,-209.53699217972957
0.0001,101,160,44.180405650540685,15,1.6245232193711565,2,3.276800715875761e-13,169.7880791761789,16443074283768.422,13.215983018779204,518151983895673.6,14.714457165316478,207.75568895156675,-210.59623389823605
0.0001,101,161,25.954100573030285,15,1.680676339360035,2,3.3848238501223043e-13,157.23830667687847,13483491693249.623,13.129802371928301,464539112341686.44,14.66702228573345,198.23422929815612,-210.17275309192033
0.0001,101,162,25.558212248531902,15,1.6606604558382048,2,4.1521951131569713e-13,156.82324297816487,13476956165325.986,13.12959181579926,377687557314545.4,14.577132677497252,195.41521869390448,-209.03772785453418
0.0001,101,163,39.20728069635281,15,1.6515190489963405,2,4.0944066323474656e-13,155.84697074914686,12735067023818.768,13.105001234968896,380633837191188.75,14.580507393126549,193.03235275539197,-209.6062113712063
0.0001,101,164,14.675231841073938,15,1.7460115694450833,2,3.717938565274299e-13,145.3323769199955,14126917384629.098,13.15004740538008,390895046726715.6,14.592060167252702,190.29613569361342,-210.44671510856722
0.0001,101,165,26.22472331855028,15,1.7471636512804034,2,4.676890788746488e-13,158.45925897508968,14977887905481.172,13.175450576002577,338813254644247.0,14.529960391936877,207.89289647571317,-209.33022297491368
0.0001,101,166,39.41221756760017,15,1.6625215202448926,2,4.778695278529705e-13,165.4665614777881,20285802350263.887,13.307192189728339,346258867396747.6,14.539400904129298,206.42306091408926,-209.85561017470138
0.0001,101,167,36.96874971383244,15,1.7137681928260498,2,4.0900569797025305e-13,147.43779071490783,14726546220344.408,13.16810090479762,360478573884393.56,14.556879456239045,189.3947056909003,-209.96698917720465
0.0001,101,168,19.623469778253583,15,1.7429550401913385,2,5.127145183601133e-13,146.92295779212554,17545981958135.27,13.244177678454305,286558996343715.44,14.457214047416356,191.78681637159502,-209.73969048665148
0.0001,101,169,31.968540812422805,15,1.6449359068896807,2,6.265174520410793e-13,199.15561695303836,27365935235662.242,13.437210294822645,317877205661591.4,14.502259386642939,246.1518139359207,-208.9661457646568
0.0001,101,170,43.50550325085172,16,1.678036333591531,2,6.095164323583404e-13,163.02631099140945,267468278682214.03,14.427272282767825,267468278682214.03,14.427272282767825,205.32078238153,-209.49897727656463
0.0001,101,171,34.8052973070499,15,1.6913726881535254,2,5.380585250813896e-13,163.95422626437465,21787963626471.027,13.338216641576489,304714484803626.25,14.483893099187453,207.4407175200193,-209.46444386780126
0.0001,101,172,29.11654936362867,16,1.6732094520048242,2,6.061069040261751e-13,151.77877509356455,250415849226178.6,14.39866181261204,250415849226178.6,14.39866181261204,190.1892216196616,-208.8438763093262
0.0001,101,173,21.765624821600703,16,1.696199064465427,2,8.588496254707289e-13,151.97498626199808,176951798958638.16,14.24785498219726,176951798958638.16,14.24785498219726,192.86200888828498,-208.62643057318218
0.0001,101,174,33.37627443268633,16,1.6614803581714623,2,7.412763100201455e-13,162.1310301245964,218718752957571.53,14.339886021066151,218718752957571.53,14.339886021066151,202.208770671567,-208.6158226763102
0.0001,101,175,34.767784982113646,16,1.731143942503211,2,9.510548161134751e-13,152.66318152778632,160519855366119.4,14.205528759747793,160519855366119.4,14.205528759747793,197.89783806252618,-208.66592187319606
0.0001,101,176,24.128840574785315,16,1.6830972212846462,2,7.594305495468335e-13,167.91694782367662,221109024286520.78,14.34460646812308,221109024286520.78,14.34460646812308,211.88760405310285,-209.26490979774061
0.0001,101,177,33.96209157202682,16,1.7406057219499513,2,9.02346025133402e-13,137.65706231859266,152554628140841.62,14.183425387629292,152554628140841.62,14.183425387629292,179.45685842428958,-209.2110698281269
0.0001,101,178,21.67997806494337,16,1.6616485111201995,2,1.1158293250944106e-12,145.66531540970817,130544440922793.81,14.115758382647213,130544440922793.81,14.115758382647213,181.38127822086602,-208.27996421930578
0.0001,101,179,26.86662321392044,16,1.7267445553296965,2,1.4217781615521778e-12,139.31792338205057,97988509845976.94,13.991175153212415,97988509845976.94,13.991175153212415,179.74125510110974,-206.94911865013881
0.0001,101,180,55.3369569534361,16,1.6758583910645313,2,1.2871529164190615e-12,160.17992382500722,124445139176344.03,14.094977937745583,124445139176344.03,14.094977937745583,201.14851176954227,-207.10867869201647
0.0001,101,181,32.21566077401402,16,1.6159881960885967,2,1.2786326988258322e-12,163.95739949250353,128228692761467.4,14.107985214837308,128228692761467.4,14.107985214837308,199.40952827616326,-208.02376513142536
0.0001,101,182,46.925797159646415,16,1.662866103896709,2,1.7715847099104518e-12,159.05426886903388,89780786647833.28,13.953183406315317,89780786647833.28,13.953183406315317,198.44915443536766,-205.64028058854018
0.0001,101,183,20.475803260121218,16,1.7415163686950934,2,1.4050569934969732e-12,147.20660074615466,104769131378635.27,14.02023334327103,104769131378635.27,14.02023334327103,191.83413587523427,-208.09454720245782
0.0001,101,184,14.927896262871753,16,1.792859006233282,2,1.9971557836865345e-12,142.50965907215263,71356305920760.55,13.853432358748167,71356305920760.55,13.853432358748167,191.74584000928488,-206.26510926961518
0.0001,101,185,24.0178712401189,16,1.730557305040333,2,1.746324803026712e-12,148.57970095074094,85081366704077.12,13.9298344575738,85081366704077.12,13.9298344575738,192.6172528777074,-207.5332804919546
0.0001,101,186,35.73834411319449,16,1.6089431914249177,2,2.1682056591172885e-12,179.12483019577152,82614317254709.19,13.917055318093945,82614317254709.19,13.917055318093945,217.38084910854877,-207.01610147953474
0.0001,101,187,24.029014895736918,16,1.651246420520846,2,2.2247620195165784e-12,183.79659328242036,82614046657609.6,13.91705389559209,82614046657609.6,13.91705389559209,228.18623047844378,-206.90560001603257
0.0001,101,188,25.575806932668044,16,1.5835024667054236,2,2.3851020673694273e-12,187.21842912945084,78494933902739.62,13.894841628094506,78494933902739.62,13.894841628094506,224.3292245303635,-206.4062404851509
0.0001,101,189,24.565254495685224,16,1.6701350129926025,2,2.1394113344679824e-12,158.91843073524802,74281382067542.9,13.870879975556752,74281382067542.9,13.870879975556752,198.8437956099757,-207.29833240275798
0.0001,101,190,25.463309222597296,16,1.6481331192957835,2,1.9117737008815004e-12,162.49066143109312,84994715303474.6,13.929391923527358,84994715303474.6,13.929391923527358,201.1262724243715,-208.1286104513138
0.0001,101,191,27.2349047762695,16,1.7140996554673982,2,2.031592916074859e-12,165.38813066390594,81408105607812.53,13.910667648691286,81408105607812.53,13.910667648691286,212.48223915330095,-208.005988311688
0.0001,101,192,26.161806949978903,16,1.6817743205534317,2,2.2739005246140473e-12,146.41638589172246,64389969704841.836,13.808818220758795,64389969704841.836,13.808818220758795,183.88255869574218,-206.07500733667078
0.0001,101,193,39.29905990190885,16,1.701452351816221,2,1.9554613900409735e-12,137.82160725968254,70480352085496.67,13.848068064933027,70480352085496.67,13.848068064933027,175.64270292951952,-207.29933920684246
0.0001,101,194,29.155764846068458,16,1.71436656521116,2,1.976460636630661e-12,148.28935596051053,75027730485593.89,13.875221809671672,75027730485593.89,13.875221809671672,190.47546295917934,-207.67817872604587
0.0001,101,195,32.317382852451104,16,1.6582640874919972,2,1.991105637498745e-12,161.76255351205086,81242577222200.66,13.909783691882291,81242577222200.66,13.909783691882291,201.34098335960726,-207.02112542313455
0.0001,101,196,40.3292772026051,16,1.5915181304396484,2,1.886377634639092e-12,157.89771767588408,83704193039848.88,13.92274721388881,83704193039848.88,13.92274721388881,190.15133649895174,-208.75107598762992
0.0001,101,197,31.606718980560863,16,1.6376749017456205,2,2.0364496449600722e-12,153.33950397779768,75297468983478.9,13.876780378259364,75297468983478.9,13.876780378259364,188.7803524941856,-208.12181684806077
0.0001,101,198,44.05136719199077,16,1.6726734607048306,2,2.0451467003196857e-12,130.15539004941465,63641102141508.73,13.803737692184958,63641102141508.73,13.803737692184958,163.0745442587616,-208.09534287462162
0.0001,101,199,39.47543560406395,16,1.6136330563662324,2,2.2097360887060935e-12,156.00716035092108,70599906092075.8,13.84880412337871,70599906092075.8,13.84880412337871,189.63278281512103,-205.89542132225668
0.0001,101,200,20.941848906021967,16,1.6320342989411327,2,1.8193937509185446e-12,155.57725649560538,85510492941431.83,13.932019410014211,85510492941431.83,13.932019410014211,190.94387465694876,-207.90621369777728
0.0001,101,201,57.703691652472486,16,1.6306504216752662,2,2.0943724575436496e-12,142.26234244355982,67925999471178.055,13.832036037397238,67925999471178.055,13.832036037397238,174.5060941063595,-207.8780011782896
0.0001,101,202,36.360379776119984,16,1.5590572976358907,2,1.970159080232823e-12,165.8941285839354,84203418012484.02,13.92532972088008,84203418012484.02,13.92532972088008,196.6786041566047,-208.22235423553957
0.0001,101,203,38.78580557848281,16,1.5402168458610497,2,1.662478425832861e-12,169.76560489523655,102115974714191.05,14.009093687116646,102115974714191.05,14.009093687116646,199.71222703964264,-207.53511372125845
0.0001,101,204,16.105047590846908,16,1.5478985869361468,2,1.9781415495549465e-12,165.56160567748748,83695530137737.84,13.922702264584043,83695530137737.84,13.922702264584043,195.34819412375035,-207.6088406388584
0.0001,101,205,51.906876768941245,16,1.5568408041062136,2,1.7196530433887882e-12,144.04049666438993,83761371061537.16,13.923043777548372,83761371061537.16,13.923043777548372,170.4789353245419,-209.1672085766858
0.0001,101,206,22.974337173867262,16,1.5806693305057251,2,1.7550529453578945e-12,177.40676365937105,101083425504974.64,14.004679950825052,101083425504974.64,14.004679950825052,212.6567270458797,-208.4213232555993
0.0001,101,207,45.41607794130538,16,1.6017349612239364,2,1.642570171642311e-12,157.43876482093395,95849034360291.61,13.981587741897343,95849034360291.61,13.981587741897343,190.49908686304238,-208.5041097563643
0.0001,101,208,20.41794879924145,16,1.5772948822994604,2,1.6767839512995675e-12,168.18736206077836,100303537572880.0,14.001316250281517,100303537572880.0,14.001316250281517,201.15662387096168,-208.59559486824438
0.0001,101,209,37.21814452882876,16,1.5578892397156245,2,1.651757770881451e-12,159.59242975702247,96619754161566.25,13.985065928136931,96619754161566.25,13.985065928136931,189.3295720696787,-207.97350541701942
0.0001,101,210,40.81947851129984,16,1.526086882028714,2,1.819852074545194e-12,155.62106571519942,85513030367641.97,13.93203229701572,85513030367641.97,13.93203229701572,181.98420595182694,-208.76362175569238
0.0001,101,211,36.45963983529808,16,1.6093425625992641,2,1.5648509128704722e-12,137.2003035432516,87676277921951.88,13.942882104640878,87676277921951.88,13.942882104640878,166.19951691335524,-206.30750656265388
0.0001,101,212,29.833149516878468,16,1.541670529324287,2,1.3508227601073804e-12,152.35099374606793,112783851623848.23,14.052246921875147,112783851623848.23,14.052246921875147,179.38015837599664,-208.9146854848736
0.0001,101,213,27.33263406453706,16,1.5247238700445187,2,1.4020970243845394e-12,157.55795510691058,112373075733522.64,14.050662267985174,112373075733522.64,14.050662267985174,184.14341047180906,-209.31711429517804
0.0001,101,214,23.331035849935947,16,1.596156684124763,2,1.5673039971484868e-12,132.70597895710017,84671499082846.77,13.927737248889937,84671499082846.77,13.927737248889937,159.81100543036283,-207.83013717438757
0.0001,101,215,45.247312564200044,16,1.6536387225828368,2,1.5435313931506519e-12,138.22469991485787,89550948252962.97,13.952070188943832,89550948252962.97,13.952070188943832,171.55145814128096,-207.5850951410833
0.0001,101,216,26.77244666338282,16,1.5077881859350448,2,1.3258019378133742e-12,153.90157831079455,116081877632960.9,14.064764424231877,116081877632960.9,14.064764424231877,178.48275640198753,-209.0853049396605
0.0001,101,217,17.78479527440818,16,1.563368568748373,2,1.3506263318595279e-12,140.27184157356203,103856883480449.6,14.016435286220227,103856883480449.6,14.016435286220227,166.68620646660355,-208.7021093869177
0.0001,101,218,36.68981745437847,16,1.5912668991247603,2,1.4450349340218616e-12,135.84126203952167,94005521140893.44,13.97315336137213,94005521140893.44,13.97315336137213,163.22651856229234,-207.59896581466012
0.0001,101,219,19.653130879606483,16,1.5101377037348427,2,1.3762374826085244e-12,173.35439225543917,125962556932298.31,14.100241467860958,125962556932298.31,14.100241467860958,201.45373112868037,-209.11459916862452
0.0001,101,220,40.081565240430145,16,1.5179969192690064,2,1.1210876086466557e-12,170.30369502140582,151909354548117.3,14.181584518454871,151909354548117.3,14.181584518454871,198.55893855076002,-208.0982660926946
0.0001,101,221,29.933326760871594,16,1.5137710097498778,2,1.1376840093998227e-12,159.24004969061065,139968610242326.1,14.14603065048501,139968610242326.1,14.14603065048501,185.2275231576853,-209.1233008069598
0.0001,101,222,16.24737645928313,16,1.4680614226663633,2,1.3662287962239026e-12,158.49841444712192,116011618906872.03,14.064501487282476,116011618906872.03,14.064501487282476,180.96308251959863,-208.41015572260116
0.0001,101,223,36.652531255833,16,1.4986594339389796,2,1.220653455711214e-12,147.80839869561572,121089567234703.1,14.08310672706065,121089567234703.1,14.08310672706065,170.80212417466288,-209.86100761950888
0.0001,101,224,47.13485829683488,16,1.563793930944822,2,1.3283319543450973e-12,139.23456285753895,104819102184578.0,14.020440435485316,104819102184578.0,14.020440435485316,165.39783922125866,-209.244254660107
0.0001,101,225,34.951004056537116,16,1.5308020641278863,2,9.68257181494511e-13,176.5836296506182,182372651631728.97,14.260959712633117,182372651631728.97,14.260959712633117,206.90617973718946,-209.66112038392657
0.0001,101,226,45.16492379260888,16,1.5566079081567796,2,1.1200895150861867e-12,140.1301941552681,125106245766871.23,14.097278991822733,125106245766871.23,14.097278991822733,165.79418857702242,-208.24602388567675
0.0001,101,227,23.74971575495662,16,1.5531867337889782,2,1.0770648388724807e-12,157.10482813937003,145863853752606.34,14.163947683526871,145863853752606.34,14.163947683526871,185.73159317687376,-207.5762683674996
0.0001,101,228,22.576479239230856,16,1.6579534327424499,2,1.2556716077889846e-12,133.87244448346794,106614216370786.31,14.027815119134528,106614216370786.31,14.027815119134528,166.44624140954414,-208.8133218607993
0.0001,101,229,33.90009314344964,16,1.6460708228266556,2,1.0962273425413685e-12,123.72257967434003,112862154475654.39,14.05254833645287,112862154475654.39,14.05254833645287,152.5141503354872,-208.57633926563886
0.0001,101,230,11.943199756491689,16,1.5380038126272488,2,1.1151083883657604e-12,142.59923780474202,127879262045304.3,14.106800121417471,127879262045304.3,14.106800121417471,167.36255217675534,-209.4368529525039
0.0001,101,231,51.20405813982103,16,1.5493823838962806,2,9.347310981732783e-13,151.2078988808463,161766201184862.84,14.20888778691623,161766201184862.84,14.20888778691623,178.42862668528943,-209.25550551485676
0.0001,101,232,32.25159147982553,16,1.5539824771500326,2,9.417862856728916e-13,157.51271004363582,167248889094934.6,14.223363241766963,167248889094934.6,14.223363241766963,186.26969232954292,-209.2415151801472
0.0001,101,233,43.604730192230775,16,1.559376646109092,2,1.2580321338618842e-12,129.71253204924554,103107487128374.34,14.013290202630536,103107487128374.34,14.013290202630536,153.77367612597644,-210.24940690601085
0.0001,101,234,18.159440356822447,16,1.4766851132653065,2,1.0482985049166594e-12,164.87752995528632,157281088527732.1,14.19667650621003,157281088527732.1,14.19667650621003,189.02748000112746,-208.85394005867153
0.0001,101,235,51.87609824608005,16,1.4837639621350804,2,8.665962331074594e-13,173.88092542682932,200648143603536.5,14.302435145996247,200648143603536.5,14.302435145996247,199.87069730860767,-209.28559255275826
0.0001,101,236,30.891275076571564,16,1.5541936907471712,2,7.592336863860541e-13,136.17567225787462,179359365501904.53,14.253724058902163,179359365501904.53,14.253724058902163,160.90813075560737,-209.45403058231423
0.0001,101,237,40.18603697613767,16,1.5097787968789085,2,7.724113269804218e-13,133.05214509762504,172255559246864.2,14.236173246900574,172255559246864.2,14.236173246900574,154.24922423278855,-209.93580160080478
0.0001,101,238,44.202242378498575,16,1.4731056027006395,2,8.845977909256297e-13,170.6099574571449,192867266013202.72,14.285258524190413,192867266013202.72,14.285258524190413,195.12212469705108,-210.24554325814722
0.0001,101,239,64.92898332540734,16,1.53611605971846,2,1.0576571979882036e-12,146.54789242292196,138558970431699.8,14.141634647641713,138558970431699.8,14.141634647641713,171.7965922266687,-208.30719757546638
0.0001,101,240,39.46502986190221,16,1.6365713817594578,2,9.347388503713272e-13,128.3980636502537,137362498198558.1,14.137868180696705,137362498198558.1,14.137868180696705,157.353990826551,-208.35100360522358
0.0001,101,241,41.84928607427294,16,1.4794693176526919,2,7.275749981497357e-13,142.16050461048565,195389485581565.94,14.290901189491414,195389485581565.94,14.290901189491414,162.89575510211816,-210.2301472058012
0.0001,101,242,30.01256460198854,16,1.55884299126549,2,6.922122030349966e-13,137.5037347959124,198643904561388.6,14.298075243159474,198643904561388.6,14.298075243159474,162.99620317100778,-209.80724488564613
0.0001,101,243,31.957982281792212,16,1.5301329488203905,2,7.180002601021482e-13,135.08677650294987,188143074605197.78,14.274488236920556,188143074605197.78,14.274488236920556,157.93589716976953,-209.9235987813434
0.0001,101,244,53.93543857464776,16,1.5097426851016311,2,7.923085331863725e-13,149.44894123039012,188624677093103.66,14.275598509314841,188624677093103.66,14.275598509314841,173.4525610799104,-209.72928001746777
0.0001,101,245,29.57446284945214,16,1.5338373609496518,2,8.013017743290629e-13,148.21615322672903,184969206327830.4,14.267099433078414,184969206327830.4,14.267099433078414,173.7477049607338,-208.81128601734576
0.0001,101,246,24.555017815671484,16,1.5481644583408543,2,7.181884673386146e-13,144.57507540979438,201305203278388.9,14.303855000551282,201305203278388.9,14.303855000551282,170.5409619673331,-209.70139959562098
0.0001,101,247,18.323750991485333,16,1.6068401322375978,2,5.629151019198333e-13,122.58463675283045,217767539607221.56,14.337993144381704,217767539607221.56,14.337993144381704,148.23596935927014,-209.03687187444336
