configuration,algorithm,run,failed,failure_step,final_modal_action_correct,final_optimal_probability,final_expected_reward,final_expected_pseudo_regret,final_cumulative_pseudo_regret,final_minimum_probability,final_normalized_log_fisher_volume,final_entropy,final_numerically_collapsed
K0010_alpha0p1,sgb,65,0,-1,1,0.9995607884637416,0.9997177951354833,0.0002822048645166886,134.11763129105273,2.7486826508400116e-05,-6.71859036369881,0.004755738687399118,0.0
K0010_alpha0p1,sgb,66,0,-1,1,0.9995973846553524,0.9997386329576081,0.00026136704239188013,139.7997987029225,1.5346438165760963e-05,-6.8849893397122175,0.0043524788802163554,0.0
K0010_alpha0p1,sgb,67,0,-1,1,0.9992256459227116,0.9997692333775726,0.00023076662242738077,226.82925717044202,9.374615617784511e-06,-6.992281971174678,0.007411169836661476,0.0
K0010_alpha0p1,sgb,68,0,-1,1,0.9993759201810197,0.9997435672698246,0.00025643273017539325,156.1771641556933,1.6642445823270375e-05,-6.64046493544902,0.006368199512075669,0.0
K0010_alpha0p1,sgb,69,0,-1,1,0.9992027440404738,0.9997263159980072,0.0002736840019927911,175.40696169335826,2.030780552406991e-05,-6.32764206730942,0.008066336049894401,0.0
K0010_alpha0p1,sgb,70,0,-1,1,0.999553273252015,0.999808821757503,0.00019117824249703652,118.79846918400796,1.2681777932303047e-05,-6.903925559335058,0.004740700244492311,0.0
K0010_alpha0p1,sgb,71,0,-1,1,0.9995784061442282,0.9997486021908757,0.00025139780912430965,126.88381969458368,1.734325745922653e-05,-6.89448417284964,0.004514336307102644,0.0
K0010_alpha0p1,sgb,72,0,-1,0,0.00058258962622792,0.8996163917690332,0.10038360823096681,2660.1210194130153,3.0855656086509463e-05,-6.157291501213781,0.010961679117094654,0.0
K0010_alpha0p1,sgb,73,0,-1,1,0.9993850030431592,0.9997597327694229,0.00024026723057712918,803.9325646693309,9.17534672385123e-06,-7.048060948819507,0.005973395424599832,0.0
K0010_alpha0p1,sgb,74,0,-1,1,0.9996433045361479,0.9997965011408347,0.0002034988591652631,239.94464400201258,1.6102992744135256e-05,-7.097746586220917,0.0038424701215406774,0.0
K0010_alpha0p1,sgb,75,0,-1,1,0.999376088474246,0.9996966979910209,0.00030330200897910053,196.29948292479344,1.506586286330767e-05,-6.628833134565732,0.006418678958387023,0.0
K0010_alpha0p1,sgb,76,0,-1,1,0.9987953183788552,0.9997405143192069,0.0002594856807931478,679.1777510198727,1.0023218668428466e-05,-6.833748861176518,0.010646041955854828,0.0
K0010_alpha0p1,sgb,77,0,-1,1,0.9995048430428516,0.9997838035719939,0.00021619642800607686,186.41928333744838,1.4336499554587846e-05,-6.839020886392611,0.0051939989957446335,0.0
K0010_alpha0p1,sgb,78,0,-1,1,0.9992202949750132,0.9995239780881577,0.0004760219118422615,104.94712198865335,3.51097971219939e-05,-6.338020401341423,0.007879601092969453,0.0
K0010_alpha0p1,sgb,79,0,-1,1,0.9993018437309336,0.9997174285981073,0.00028257140189269503,123.16963152135642,1.7807618727653182e-05,-6.766662068225778,0.006806949690836271,0.0
K0010_alpha0p1,sgb,80,0,-1,1,0.9995604753945047,0.9997624765343619,0.0002375234656381009,233.05946588865086,9.259828110161528e-06,-7.178291890173015,0.004501648777229724,0.0
K0010_alpha0p1,sgb,81,0,-1,1,0.9996355086464166,0.9997034431762929,0.0002965568237071059,105.43743714468593,2.0483889417477863e-05,-6.896021479345365,0.004010793700995912,0.0
K0010_alpha0p1,sgb,82,0,-1,0,0.0001963460091142344,0.8998067951897369,0.10019320481026306,2611.52711949504,1.566554749314889e-05,-6.536586004206099,0.007791672096871293,0.0
K0010_alpha0p1,sgb,83,0,-1,1,0.9995640833364072,0.9997440767830758,0.0002559232169242476,188.92353242257568,1.2755829681309537e-05,-6.994846296179802,0.004590854380298809,0.0
K0010_alpha0p1,sgb,84,0,-1,1,0.9995329612849516,0.9996717576168531,0.0003282423831468817,124.54979695184255,2.3602841078499838e-05,-6.700676735828362,0.005001714480648779,0.0
K0010_alpha0p1,sgb,85,0,-1,1,0.9992809089901447,0.9996367832997947,0.0003632167002053377,114.04618057552824,2.3932985311307703e-05,-6.483581290746684,0.007278358466413055,0.0
K0010_alpha0p1,sgb,86,0,-1,0,0.00012527754374151365,0.8911940583930921,0.10880594160690793,2816.358869285513,2.5337755045484494e-05,-6.207196143997524,0.011416929736869913,0.0
