method,beta,seed,update,trajectory_count,parameter_count,numerical_rank,minimum_eigenvalue,minimum_eigenvalue_for_log,maximum_eigenvalue,smallest_singular_value,full_condition_number,log10_full_condition_number,effective_rank,components_90,mean_return,fisher_reconstruction_relative_error,eigenvalue_reconstruction_max_abs_error
beta_5e-6,5e-06,105,200,4096,16,16,5.150851582666325e-09,5.150851582666325e-09,1577.601317743448,5.1508527722326035e-09,306279637082.23926,11.486118123816722,1.5571253951540085,2,90.08566828906274,1.913374328647997e-15,2.0463630789890885e-12
beta_5e-6,5e-06,105,250,4096,16,16,4.0406320203289404e-08,4.0406320203289404e-08,2033.653472278911,4.040632081041112e-08,50330082806.12667,10.701827644925539,1.5329592366404203,2,90.70165959758432,1.8606741510649314e-15,7.958078640513122e-13
beta_1e-5,1e-05,101,50,4096,16,16,2.4536559544883026e-12,2.4536559544883026e-12,177.6799080396446,2.452818329349663e-12,72439081979118.44,13.859972937860555,2.0376987308794656,2,20.235062950411496,2.7951829904150904e-15,5.968558980384842e-13
beta_1e-5,1e-05,101,100,4096,16,16,1.8895802001081482e-10,1.8895802001081482e-10,149.77904228894346,1.8895796213208307e-10,792658010273.4532,11.899085852782102,2.059047415653453,2,32.222931413509286,6.50236083446367e-16,8.526512829121202e-14
beta_1e-5,1e-05,101,150,4096,16,16,9.668318189788358e-08,9.668318189788358e-08,127.38951740121888,9.668318731590019e-08,1317597412.1021643,9.119782733163175,2.3901805230322366,2,62.453413688736696,1.0443130116714874e-15,5.684341886080802e-14
beta_1e-5,1e-05,101,200,4096,16,16,5.041117455493606e-07,5.041117455493606e-07,361.0223623294079,5.041117476702545e-07,716155423.867561,8.855007285440443,2.144656967067032,2,87.18267425241984,1.2887944223396746e-15,3.410605131648481e-13
beta_1e-5,1e-05,101,250,4096,16,16,6.834813231412151e-07,6.834813231412151e-07,499.6017266757683,6.834813273633531e-07,730966167.8733317,8.86389727648461,1.933649495260234,2,89.37125899249784,1.8471126235259614e-15,4.618527782440651e-13
beta_1e-5,1e-05,102,50,4096,16,16,2.1709155081530154e-11,2.1709155081530154e-11,187.58318646381088,2.1709566292912394e-11,8640577335027.271,12.93654276158072,2.2723083802718658,2,18.546503342198076,1.6603395679743118e-15,2.5579538487363607e-13
beta_1e-5,1e-05,102,100,4096,16,16,1.4658991895115945e-11,1.4658991895115945e-11,143.58089811334312,1.4659090951458983e-11,9794665889500.664,12.990989626158115,2.2659504914137014,2,39.84298663383253,1.2473874666151345e-15,1.1368683772161603e-13
beta_1e-5,1e-05,102,150,4096,16,16,2.1039215212613734e-11,2.1039215212613734e-11,155.67009776844063,2.1038757170062953e-11,7399205975434.274,12.869185117164825,2.2984725547135416,2,58.13108993500608,1.2356465266541044e-15,2.4158453015843406e-13
beta_1e-5,1e-05,102,200,4096,16,16,3.252896654931411e-11,3.252896654931411e-11,294.41586431565463,3.252878079147489e-11,9050934500220.033,12.956693422004811,2.1360852665439363,2,80.11181274421614,1.6399002461656992e-15,5.684341886080801e-13
beta_1e-5,1e-05,102,250,4096,16,16,5.1348608291572235e-11,5.1348608291572235e-11,462.7637341647586,5.134877258397606e-11,9012167397145.705,12.954829249960524,1.8586961638752157,2,86.6748340395765,1.16514542238787e-15,2.2737367544323206e-13
beta_1e-5,1e-05,103,50,4096,16,13,-1.1276854521673472e-13,9.457290476055153e-14,425.9184986389653,3.539910275702888e-14,1.2031900965467118e+16,16.080334248585984,1.9070234627963203,2,4.233520893593783,1.8258342093174984e-15,2.2737367544323206e-13
beta_1e-5,1e-05,103,100,4096,16,15,2.3707432799444955e-13,2.3707432799444955e-13,731.0998854603912,2.3642506789472707e-13,3092311200206265.0,15.490283193438868,1.7713184399062616,2,31.176225746573298,1.7738484470101197e-15,6.252776074688882e-13
beta_1e-5,1e-05,103,150,4096,16,16,2.630925414385481e-10,2.630925414385481e-10,2319.249997099771,2.6309114680493e-10,8815385942345.635,12.94524133069795,1.4643869647158985,1,89.80271947696386,1.4955146070183681e-15,6.350475700855895e-13
beta_1e-5,1e-05,103,200,4096,16,16,1.4533699881849868e-10,1.4533699881849868e-10,2999.4541829538825,1.4533149504319917e-10,20638707267563.08,13.314682491203895,1.4379569752218488,1,91.58793521193667,1.8717421007803167e-15,2.7284841053187847e-12
beta_1e-5,1e-05,103,250,4096,16,16,4.0179050158486647e-11,4.0179050158486647e-11,3688.873605738863,4.016514542943769e-11,91842655274820.14,13.963044431179034,1.4017486988770598,1,92.56659819405311,9.266588952023716e-16,1.4122036873231991e-12
beta_1e-5,1e-05,104,50,4096,16,14,-5.834742944505712e-14,3.8261540474275394e-14,172.31465942256781,1.491233654399709e-14,1.1555175066910122e+16,16.062776529652176,2.0340987041680036,2,19.836800768830713,2.221172333667011e-15,3.979039320256561e-13
beta_1e-5,1e-05,104,100,4096,16,15,7.869114217442601e-14,7.869114217442601e-14,177.3312924248114,7.849554993873392e-14,2259125422564962.5,15.353940342835278,2.054161919111879,2,23.245588956272016,1.9464444041872143e-15,3.694822225952521e-13
beta_1e-5,1e-05,104,150,4096,16,16,1.0271715279777957e-12,1.0271715279777957e-12,172.0432092147671,1.0274130111661637e-12,167452823105179.03,14.223892473755049,2.1488482615492015,2,41.31394176004494,2.2666692994135414e-15,4.263256414560601e-13
beta_1e-5,1e-05,104,200,4096,16,16,2.40844833511193e-10,2.40844833511193e-10,249.93614774524372,2.408450795347763e-10,1037746539094.8737,12.01609129367233,2.229039751577875,2,71.53336501348511,1.121148244446556e-15,8.393286066166183e-14
beta_1e-5,1e-05,104,250,4096,16,16,1.0328402262851372e-09,1.0328402262851372e-09,561.824569891467,1.0328410066708785e-09,543960363950.2821,11.73556725568199,1.8890629501713065,2,87.80182446035425,1.1764729777424886e-15,5.684341886080801e-13
beta_1e-5,1e-05,105,50,4096,16,12,-3.767523895447537e-14,1.0858639137727701e-13,489.0296317442116,9.770752259500254e-16,5.0050356283337414e+17,17.699407173350536,1.8440787765183992,2,1.311162390399443,1.7701121618876736e-15,7.389644451905042e-13
beta_1e-5,1e-05,105,100,4096,16,16,4.529671132971702e-12,4.529671132971702e-12,213.9043939184513,4.530014245440329e-12,47219364516073.26,13.674120137994299,2.096628403317899,2,27.832488973417064,1.2335233901294883e-15,1.4210854715202004e-13
beta_1e-5,1e-05,105,150,4096,16,16,1.3359035211802183e-09,1.3359035211802183e-09,400.3611072184759,1.335905274525575e-09,299692736343.6435,11.476676217072765,2.1060439281792425,2,73.40445955528902,1.9179256978252138e-15,3.7270186936666505e-13
beta_1e-5,1e-05,105,200,4096,16,16,1.383465869755879e-08,1.383465869755879e-08,761.4958151424522,1.3834653724750673e-08,55042636432.60622,10.740699227565955,1.8203012310150692,2,89.5011826690207,1.6801491628532105e-15,5.684341886080801e-13
beta_1e-5,1e-05,105,250,4096,16,16,4.823456717301504e-08,4.823456717301504e-08,969.7303491442701,4.8234566841021537e-08,20104468903.81431,10.30329260491024,1.7602620529178332,2,90.76552180765809,1.906741304190978e-15,9.094947017729282e-13
beta_2e-5,2e-05,101,50,4096,16,15,5.274318948779967e-14,5.274318948779967e-14,168.00336158176157,5.270914036812831e-14,3187366752870595.0,15.503432038241195,2.037017762052168,2,20.691349441270557,1.0814513842395564e-15,1.1368683772161603e-13
beta_2e-5,2e-05,101,100,4096,16,16,5.393697116652327e-12,5.393697116652327e-12,170.1267098530335,5.39356685544115e-12,31542523605025.1,13.498896436738372,2.0872398869476814,2,23.15465262566366,1.3962039293349545e-15,2.2737367544323206e-13
beta_2e-5,2e-05,101,150,4096,16,16,8.880455488153628e-10,8.880455488153628e-10,142.05681296272425,8.880461457686448e-10,159965575707.51862,11.204026533350994,2.3256268490643706,2,50.001318259601646,2.8704557721910163e-15,4.547473508864641e-13
