configuration,algorithm,run,failed,failure_step,final_modal_action_correct,final_optimal_probability,final_expected_reward,final_expected_pseudo_regret,final_cumulative_pseudo_regret,final_minimum_probability,final_normalized_log_fisher_volume,final_entropy,final_numerically_collapsed
K0010_alpha0p1,entropy_sgb,17,0,-1,1,0.9986601070182494,0.9993646972728576,0.0006353027271424061,155.8374077328518,3.720986737758252e-05,-5.959437973486518,0.012717181894217064,0.0
K0010_alpha0p1,entropy_sgb,18,0,-1,1,0.9648233555710258,0.9952672556152025,0.004732744384797538,2569.712353836221,7.658996575823362e-05,-5.041069840416237,0.1627318679501894,0.0
K0010_alpha0p1,entropy_sgb,19,0,-1,1,0.9994895606600769,0.9997010681942601,0.0002989318057399215,155.59235609933845,2.2497753950049302e-05,-6.639550063408662,0.0054172958493045745,0.0
K0010_alpha0p1,entropy_sgb,20,0,-1,1,0.9993534152692792,0.9996891106947026,0.00031088930529743486,183.3259299551045,1.878117782011974e-05,-6.613512917594162,0.006594031741809918,0.0
K0010_alpha0p1,entropy_sgb,21,0,-1,1,0.9985548692661548,0.9993292663084086,0.0006707336915914297,136.1142357046381,5.1207128501642574e-05,-5.928916528500317,0.013383172080571298,0.0
K0010_alpha0p1,entropy_sgb,22,0,-1,1,0.9993037836855964,0.9996835043163421,0.0003164956836578803,124.69810350345838,2.689537357237013e-05,-6.400478198046186,0.007156653420576056,0.0
K0010_alpha0p1,entropy_sgb,23,0,-1,0,0.00045768215964810523,0.899839603493934,0.10016039650606601,2574.8815241239445,2.0250173137610668e-05,-6.161694599924638,0.010615843932442743,0.0
K0010_alpha0p1,entropy_sgb,24,0,-1,1,0.9990852557000364,0.9996990950187912,0.00030090498120882714,273.0333704673918,2.0862109983583528e-05,-6.60425056323363,0.008671767073708557,0.0
K0010_alpha0p1,entropy_sgb,25,0,-1,0,0.0003540316552742541,0.8995723598053896,0.10042764019461037,2647.5989455866393,2.10416117943028e-05,-6.344534121552864,0.010317360631715032,0.0
K0010_alpha0p1,entropy_sgb,26,0,-1,0,0.0018858548358414368,0.8652033970297873,0.13479660297021268,3475.6545581289715,6.155777605639103e-05,-4.871281346192567,0.09271785400208993,0.0
K0010_alpha0p1,entropy_sgb,27,0,-1,1,0.9994151071226566,0.9996626978931148,0.0003373021068852067,243.06859980294172,1.5931754694847513e-05,-6.766518458444669,0.005976877061150636,0.0
K0010_alpha0p1,entropy_sgb,28,0,-1,1,0.999551793286982,0.9997212428797349,0.00027875712026514954,140.61510098417162,2.285075596760217e-05,-6.792460402415645,0.004796646101659821,0.0
K0010_alpha0p1,entropy_sgb,29,0,-1,0,9.2765291547256e-05,0.8997805783152052,0.10021942168479481,2639.0632801818015,1.0162020139286432e-05,-7.276833863558843,0.0029590405484447055,0.0
K0010_alpha0p1,entropy_sgb,30,0,-1,1,0.9990209472274127,0.999648344636921,0.00035165536307901757,191.45110362287508,1.680093282441827e-05,-6.673240607589443,0.008949172803317395,0.0
K0010_alpha0p1,entropy_sgb,31,0,-1,1,0.9994358469677375,0.999725894837455,0.00027410516254500195,193.80310659457794,1.4035191533655849e-05,-6.925303157153183,0.005649579945574199,0.0
K0010_alpha0p1,entropy_sgb,32,0,-1,1,0.9990849806697643,0.9995952937833086,0.0004047062166914195,143.86423352745467,3.365947712629439e-05,-6.189356404940811,0.009093582519890753,0.0
K0010_alpha0p1,entropy_sgb,33,0,-1,1,0.998822982268355,0.9996018379803685,0.00039816201963149833,145.7174114332346,2.4672181669874633e-05,-6.066139147237778,0.01135849739267058,0.0
K0010_alpha0p1,entropy_sgb,34,0,-1,1,0.9979336091767153,0.9994802668191762,0.0005197331808237671,1693.7139345084504,2.11791878165503e-05,-6.3437482874502775,0.01669171790836289,0.0
K0010_alpha0p1,entropy_sgb,35,0,-1,0,0.000434756258088774,0.7692149497072069,0.23078505029279306,5890.993834255199,4.117767185748576e-05,-5.798986733256821,0.014008731242130052,0.0
K0010_alpha0p1,entropy_sgb,36,0,-1,1,0.9996136474725484,0.9997680406377363,0.00023195936226372282,199.66643030064262,1.0870565423653406e-05,-6.8988871901547855,0.004214807152546337,0.0
K0010_alpha0p1,entropy_sgb,37,0,-1,1,0.9994352757881904,0.9996395459162216,0.00036045408377838317,146.50282642282136,2.0034469463760396e-05,-6.549339273960208,0.005944682275650766,0.0
K0010_alpha0p1,entropy_sgb,38,0,-1,1,0.9977329197308403,0.9995173626013882,0.0004826373986117627,1587.5710755142427,1.6348610889575613e-05,-6.771821620296836,0.017252871358545016,0.0
K0010_alpha0p1,entropy_sgb,39,0,-1,1,0.9988678825966021,0.9996483464351283,0.0003516535648716568,248.9221829744225,1.7992030976955826e-05,-6.544417419663488,0.010247207906075181,0.0
K0010_alpha0p1,entropy_sgb,40,0,-1,1,0.9995908758077057,0.9997094892415824,0.00029051075841757257,164.2239024066427,1.3604096632768138e-05,-6.945668379812539,0.0043755246268453235,0.0
K0010_alpha0p1,entropy_sgb,41,0,-1,1,0.9993894270790346,0.9996485661200698,0.00035143387993019637,154.62267637908062,2.5626304567348875e-05,-6.470302285991454,0.006388642441612301,0.0
K0010_alpha0p1,entropy_sgb,42,0,-1,1,0.9994152773763572,0.999762471023877,0.0002375289761229471,171.25209256197007,1.547092853564864e-05,-6.813166153183595,0.005925470754318103,0.0
K0010_alpha0p1,entropy_sgb,43,0,-1,1,0.9987745847986743,0.9995891565140632,0.0004108434859367849,317.72625808393224,2.0729309360420623e-05,-6.746483271145359,0.010577600696412245,0.0
K0010_alpha0p1,entropy_sgb,44,0,-1,0,0.00043177348225635924,0.8993886628863366,0.10061133711366343,2653.0361066042788,4.9393492162095223e-05,-5.766404790547926,0.0136622102680741,0.0
K0010_alpha0p1,entropy_sgb,45,0,-1,1,0.9981611773614627,0.9993629476737357,0.0006370523262643202,169.1891412122002,4.078833623706514e-05,-5.933150415514306,0.016150849670490172,0.0
K0010_alpha0p1,entropy_sgb,46,0,-1,1,0.9995370764228348,0.9996414972953002,0.0003585027046998368,139.41832787364083,1.6154470468384958e-05,-6.7929141717887385,0.00492667128348253,0.0
K0010_alpha0p1,entropy_sgb,47,0,-1,0,0.0001231682765474653,0.8996894489161952,0.10031055108380482,2661.337251091402,1.8056579865228247e-05,-6.57305446140924,0.005888997445891581,0.0
K0010_alpha0p1,entropy_sgb,48,0,-1,1,0.9989870949982339,0.9996719603291071,0.000328039670892899,231.91952481748405,1.7618014185803316e-05,-6.734229845021004,0.009249021874447592,0.0
K0010_alpha0p1,entropy_sgb,49,0,-1,1,0.9991623011754178,0.999615402148475,0.0003845978515250037,245.58431099823778,2.0166313827579873e-05,-6.368116839554603,0.00834027237780513,0.0
K0010_alpha0p1,entropy_sgb,50,0,-1,1,0.9994516706237169,0.9997613647190258,0.00023863528097423092,149.30723545560946,1.9548013672242314e-05,-6.672208316147992,0.005733639693608255,0.0
K0010_alpha0p1,entropy_sgb,51,0,-1,1,0.9971322818862117,0.9988535011502745,0.001146498849725508,191.6245580125808,7.3946882312155e-05,-5.396967157438145,0.024176794896314767,0.0
K0010_alpha0p1,entropy_sgb,52,0,-1,0,0.00025713882382084343,0.8996750175943424,0.10032498240565757,2654.1268486362396,2.468769882543818e-05,-6.693898564069301,0.005801152988742738,0.0
K0010_alpha0p1,entropy_sgb,53,0,-1,1,0.9990210374675079,0.9994591894609816,0.0005408105390184437,152.52123653304633,3.464196489601584e-05,-6.153040929396959,0.009660428559218944,0.0
K0010_alpha0p1,entropy_sgb,54,0,-1,1,0.9992813918603068,0.999598142574543,0.0004018574254569529,153.81517876252187,2.682558323083009e-05,-6.376345232808252,0.007358909834443388,0.0
K0010_alpha0p1,entropy_sgb,55,0,-1,1,0.9935741227199999,0.9989971329195401,0.0010028670804599349,422.7249427039847,3.729256015318013e-05,-5.5233118510640855,0.04511467139674607,0.0
K0010_alpha0p1,entropy_sgb,56,0,-1,1,0.9988631965852098,0.9994807620446258,0.0005192379553742299,148.5703063031078,3.9816842563738424e-05,-6.069015215071876,0.010972073336792528,0.0
K0010_alpha0p1,entropy_sgb,57,0,-1,1,0.9984173062210198,0.999679086347603,0.000320913652396948,1038.956800014711,1.2139633880474501e-05,-7.016416641534286,0.012672118967486939,0.0
K0010_alpha0p1,entropy_sgb,58,0,-1,0,0.0008571001676787538,0.89950094171718,0.10049905828282002,2669.7660665287967,2.834911197882554e-05,-6.217417141070729,0.012390340266905834,0.0
K0010_alpha0p1,entropy_sgb,59,0,-1,1,0.9942878308011273,0.9986644151512343,0.0013355848487657251,275.0076805662341,4.149601891046178e-05,-5.461121081796267,0.0429406749960579,0.0
K0010_alpha0p1,entropy_sgb,60,0,-1,0,0.00025912964214948954,0.8998267232219441,0.10017327677805588,2591.309692103628,2.7157306620875602e-05,-6.352368646893093,0.00827589129240952,0.0
K0010_alpha0p1,entropy_sgb,61,0,-1,1,0.9991632719074696,0.9995813683812058,0.0004186316187941852,229.31288266405778,2.281283306590388e-05,-6.464519975315015,0.008151601214843505,0.0
K0010_alpha0p1,entropy_sgb,62,0,-1,1,0.9774509253964699,0.9968676146420237,0.0031323853579763306,680.4935918756405,4.194878542929293e-05,-5.571741559252203,0.11255351570047145,0.0
K0010_alpha0p1,entropy_sgb,63,0,-1,0,0.00037336678074971345,0.8997328403336617,0.10026715966633826,2653.3128893649764,1.6640234736282837e-05,-6.687657256492083,0.00680177623847277,0.0
K0010_alpha0p1,entropy_sgb,64,0,-1,1,0.9983104454164288,0.9995557913994763,0.00044420860052374334,496.6233258332099,2.314868993495924e-05,-6.463810702172375,0.01435029911944547,0.0
K0010_alpha0p1,entropy_sgb,65,0,-1,1,0.9990405739685758,0.9994893610712567,0.0005106389287432567,161.38505909246453,3.887328156177624e-05,-6.123741466774832,0.009526877878893968,0.0
K0010_alpha0p1,entropy_sgb,66,0,-1,1,0.9984542728644504,0.9996173570470519,0.0003826429529480979,185.91488816885965,1.9006604091945033e-05,-6.660691865205966,0.012778388075125857,0.0
K0010_alpha0p1,entropy_sgb,67,0,-1,1,0.9992417946787225,0.999691997002769,0.0003080029972309939,342.54266379911513,1.590079368662881e-05,-6.709565883338523,0.00741958522906549,0.0
K0010_alpha0p1,entropy_sgb,68,0,-1,0,0.00017493143149572679,0.8997577749781273,0.10024222502187274,2678.2108582668634,2.4041942232765866e-05,-6.238531737181995,0.012022624349383226,0.0
K0010_alpha0p1,entropy_sgb,69,0,-1,1,0.9993650552584704,0.9998070535387429,0.00019294646125711523,105.03231537762838,1.9056612647530782e-05,-6.631113537845535,0.0064113941307968915,0.0
K0010_alpha0p1,entropy_sgb,70,0,-1,1,0.9989546063435812,0.9996328951643156,0.00036710483568436203,154.60205264809318,2.2202645219654745e-05,-6.285157877891078,0.010061292127205884,0.0
K0010_alpha0p1,entropy_sgb,71,0,-1,0,8.817099323742478e-05,0.8996358966323122,0.10036410336768775,2650.883504927417,2.599527345346346e-05,-6.443509850819175,0.0068443360492212064,0.0
K0010_alpha0p1,entropy_sgb,72,0,-1,1,0.9970974422501139,0.99927827906602,0.0007217209339800412,221.76789495439826,2.8696507040118748e-05,-6.049882725844022,0.022455273492376877,0.0
K0010_alpha0p1,entropy_sgb,73,0,-1,0,0.00018332997054409158,0.8997989442116664,0.1002010557883336,2608.7376027959453,1.531467822309424e-05,-6.7021214292282325,0.006500451618123487,0.0
K0010_alpha0p1,entropy_sgb,74,0,-1,1,0.9993843677141636,0.9996878344054604,0.0003121655945396151,188.31690285746268,2.036826783865338e-05,-6.583853458729643,0.006336301973202669,0.0
K0010_alpha0p1,entropy_sgb,75,0,-1,0,0.0001096059434409391,0.8996823882379977,0.10031761176200227,2657.9212851787734,2.083437555541685e-05,-6.3220195468029585,0.009296694794103978,0.0
K0010_alpha0p1,entropy_sgb,76,0,-1,1,0.9991985146224872,0.9997997065216311,0.0002002934783689181,213.9267055876368,1.1236872291624491e-05,-6.954943404079722,0.007489448758444471,0.0
K0010_alpha0p1,entropy_sgb,77,0,-1,0,0.0001227048400474559,0.8997744204727993,0.10022557952720068,2612.491561696437,1.8265328790470495e-05,-6.563344997512426,0.006346534487712102,0.0
K0010_alpha0p1,entropy_sgb,78,0,-1,0,0.0001750181245634136,0.8996314859436209,0.10036851405637914,2647.775742650488,2.4777985311918102e-05,-6.217157169581269,0.012202957028015193,0.0
K0010_alpha0p1,entropy_sgb,79,0,-1,1,0.9991734845211129,0.9995954565793607,0.0004045434206393361,218.5517230313771,1.4815452432968116e-05,-6.64193054387201,0.007921728632055463,0.0
K0010_alpha0p1,entropy_sgb,80,0,-1,0,0.00022508394301540142,0.899640222036876,0.10035977796312401,2618.6634427044046,2.4261007289557193e-05,-6.623415773251058,0.0062130283783460504,0.0
K0010_alpha0p1,entropy_sgb,81,0,-1,1,0.9995014032701063,0.9996208101645265,0.0003791898354734702,170.45530658255834,2.4958639697884284e-05,-6.645744591449202,0.005313971296865285,0.0
K0010_alpha0p1,entropy_sgb,82,0,-1,1,0.9986623297563737,0.9995135157598647,0.0004864842401353098,128.46837794176176,3.307184334267085e-05,-6.014347347360881,0.012504022842097774,0.0
K0010_alpha0p1,entropy_sgb,83,0,-1,1,0.9994092946757229,0.9996225272503221,0.00037747274967792066,215.47246848315132,1.946900563616111e-05,-6.640928303983757,0.006087439491161466,0.0
K0010_alpha0p1,entropy_sgb,84,0,-1,0,0.00014980411885244713,0.8996704808614828,0.10032951913851718,2627.3386440057743,3.1806777144087e-05,-6.411000612757765,0.006663969561019213,0.0
K0010_alpha0p1,entropy_sgb,85,0,-1,1,0.999299623924189,0.9996700574286725,0.0003299425713274573,164.04274109988495,1.7068244117564925e-05,-6.613427130345555,0.007010613584977248,0.0
K0010_alpha0p1,entropy_sgb,86,0,-1,1,0.9977263835744603,0.9992743938204272,0.0007256061795728463,142.01977984450272,4.207531151581445e-05,-5.61559697020066,0.01995967229995765,0.0
K0010_alpha0p1,entropy_sgb,87,0,-1,1,0.9993423100092177,0.999727357726319,0.0002726422736809564,147.90177972528008,1.6630168622927055e-05,-6.612740325600066,0.006684127922398131,0.0
K0010_alpha0p1,entropy_sgb,88,0,-1,1,0.997378419660452,0.9993779763755793,0.0006220236244206534,192.80384441792552,2.2216846448108306e-05,-6.040537520158527,0.021177957011173573,0.0
K0010_alpha0p1,entropy_sgb,89,0,-1,0,0.0015429700310507339,0.8994817693624914,0.10051823063750864,2609.251740068676,5.318189675495627e-05,-5.4051594365259845,0.02469290574018656,0.0
K0010_alpha0p1,entropy_sgb,90,0,-1,1,0.9995145854995638,0.9996679462615211,0.00033205373847888797,176.88310587330395,1.6078450289706344e-05,-6.7923048967214905,0.0051247395151012955,0.0
K0010_alpha0p1,entropy_sgb,91,0,-1,1,0.9995937300693215,0.9997446190333886,0.00025538096661137377,182.78204216729932,1.40035170243603e-05,-7.03620320594431,0.004300671730661199,0.0
K0010_alpha0p1,entropy_sgb,92,0,-1,1,0.9995722128573498,0.999690466105729,0.00030953389427101907,151.72979482956742,1.9452146001410512e-05,-6.840262881165217,0.004600579841460948,0.0
K0010_alpha0p1,entropy_sgb,93,0,-1,0,0.001147245390838396,0.8997107050474923,0.10028929495250771,2641.555524642075,2.348584473615803e-05,-6.3568985044972,0.01319105788431669,0.0
K0010_alpha0p1,entropy_sgb,94,0,-1,1,0.999469652140768,0.9996784221039344,0.0003215778960655724,138.0786143510199,1.972781066225469e-05,-6.79088868174967,0.005487967105092053,0.0
K0010_alpha0p1,entropy_sgb,95,0,-1,1,0.9994962081656599,0.999812943084301,0.00018705691569897986,319.68375881258316,1.0083959165076335e-05,-7.206294269925654,0.004982029332552821,0.0
K0010_alpha0p1,entropy_sgb,96,0,-1,0,0.0001803019437695709,0.8998234798148712,0.10017652018512879,2624.339403306208,1.9440664500872838e-05,-6.554519449566935,0.006095930437965857,0.0
K0010_alpha0p1,entropy_sgb,97,0,-1,1,0.9995371008662735,0.9996263089381792,0.00037369106182083556,179.84990073136387,2.4262567230374598e-05,-6.6786798742403315,0.004981131859422702,0.0
K0010_alpha0p1,entropy_sgb,98,0,-1,1,0.9989360054243283,0.9995768251935191,0.0004231748064809082,162.5908198858015,3.751372155160155e-05,-6.211716578595097,0.01010365286310478,0.0
K0010_alpha0p1,entropy_sgb,99,0,-1,0,0.0003515990085181285,0.8996467532785085,0.10035324672149148,2647.1743747898577,2.340822791224247e-05,-6.219107585808358,0.009193471176162612,0.0
K0010_alpha0p1,npg,0,0,-1,0,0.0,0.7545168127475441,0.24548318725245588,6136.735163272876,0.0,-1723.0734651187265,-0.0,1.0
K0010_alpha0p1,npg,1,0,-1,0,0.0,0.9,0.09999999999999998,2509.3402096529817,0.0,-2015.6292314264156,-0.0,1.0
K0010_alpha0p1,npg,2,0,-1,1,1.0,1.0,0.0,23.190906783544882,0.0,-2224.9334322742147,-0.0,1.0
K0010_alpha0p1,npg,3,0,-1,0,0.0,0.9,0.09999999999999998,2511.321103329391,0.0,-2070.5236771419695,-0.0,1.0
K0010_alpha0p1,npg,4,0,-1,0,0.0,0.9,0.09999999999999998,2708.3959779481065,0.0,-2062.6032455636037,-0.0,1.0
K0010_alpha0p1,npg,5,0,-1,1,1.0,1.0,0.0,14.707990327337777,0.0,-2248.8332455650234,-0.0,1.0
K0010_alpha0p1,npg,6,0,-1,1,1.0,1.0,0.0,21.519536471920823,0.0,-2236.151853876059,-0.0,1.0
K0010_alpha0p1,npg,7,0,-1,0,0.0,0.6540821477708725,0.3459178522291275,8643.998325971263,0.0,-1450.097399345044,-0.0,1.0
K0010_alpha0p1,npg,8,0,-1,1,1.0,1.0,0.0,16.860773377612855,0.0,-2274.9313428146465,-0.0,1.0
K0010_alpha0p1,npg,9,0,-1,0,0.0,0.5812978532997028,0.41870214670029715,10469.487164594213,0.0,-1317.3904377539036,-0.0,1.0
K0010_alpha0p1,npg,10,0,-1,0,1.0006224236970482e-231,0.20894822406359403,0.791051775936406,19778.23442059552,5.059683698343857e-233,-478.0272878447049,1.1806120405738661e-228,1.0
K0010_alpha0p1,npg,11,0,-1,1,1.0,1.0,0.0,12.082625900245525,0.0,-2261.3172170881135,-0.0,1.0
K0010_alpha0p1,npg,12,0,-1,1,1.0,1.0,0.0,17.557829836454815,0.0,-2242.4917135837986,-0.0,1.0
K0010_alpha0p1,npg,13,0,-1,1,1.0,1.0,0.0,15.808786566231499,0.0,-2245.900257432454,-0.0,1.0
K0010_alpha0p1,npg,14,0,-1,0,0.0,0.9,0.09999999999999998,2514.376371943373,0.0,-2035.0569584707926,-0.0,1.0
K0010_alpha0p1,npg,15,0,-1,1,1.0,1.0,0.0,6.235590957158713,0.0,-2242.3182302620185,-0.0,1.0
K0010_alpha0p1,npg,16,0,-1,0,0.0,0.9,0.09999999999999998,2524.889495359337,0.0,-2166.048682398997,-0.0,1.0
K0010_alpha0p1,npg,17,0,-1,1,1.0,1.0,0.0,17.821753250633073,0.0,-2242.4135183647763,-0.0,1.0
K0010_alpha0p1,npg,18,0,-1,0,0.0,0.7512420339387087,0.2487579660612913,7562.193908460872,0.0,-1661.7214555978978,-0.0,1.0
K0010_alpha0p1,npg,19,0,-1,0,0.0,0.46891589464634476,0.5310841053536552,13278.176585672232,0.0,-1063.1233176821243,-0.0,1.0
K0010_alpha0p1,npg,20,0,-1,1,1.0,1.0,0.0,16.723114602971116,0.0,-2264.614714454125,-0.0,1.0
K0010_alpha0p1,npg,21,0,-1,0,0.0,0.6626424540576148,0.3373575459423852,8879.029511046881,0.0,-1482.189740754944,-0.0,1.0
K0010_alpha0p1,npg,22,0,-1,0,0.0,0.7736384557680087,0.22636154423199129,5670.889095531727,0.0,-1728.4870761226568,-0.0,1.0
K0010_alpha0p1,npg,23,0,-1,1,1.0,1.0,0.0,6.052711182073889,0.0,-2244.25379260228,-0.0,1.0
K0010_alpha0p1,npg,24,0,-1,0,0.0,0.8012607160229035,0.1987392839770965,4974.229396497729,0.0,-1785.93767322795,-0.0,1.0
K0010_alpha0p1,npg,25,0,-1,0,0.0,0.9,0.09999999999999998,2520.4797074484245,0.0,-2010.313376213644,-0.0,1.0
K0010_alpha0p1,npg,26,0,-1,0,0.0,0.858581240725107,0.141418759274893,3535.923161050379,0.0,-1958.9465247768098,-0.0,1.0
K0010_alpha0p1,npg,27,0,-1,0,0.0,0.9,0.09999999999999998,2503.223655895608,0.0,-2037.9857767685255,-0.0,1.0
K0010_alpha0p1,npg,28,0,-1,1,1.0,1.0,0.0,22.065678516066157,0.0,-2260.028691597488,-0.0,1.0
K0010_alpha0p1,npg,29,0,-1,1,1.0,1.0,0.0,25.264098479479163,0.0,-2227.3420615854598,-0.0,1.0
K0010_alpha0p1,npg,30,0,-1,0,0.0,0.4265161899113119,0.5734838100886881,14300.385428993202,0.0,-973.8337712507164,-0.0,1.0
K0010_alpha0p1,npg,31,0,-1,1,1.0,1.0,0.0,16.157290189023268,0.0,-2241.2544072875744,-0.0,1.0
K0010_alpha0p1,npg,32,0,-1,0,0.0,0.7042414776940582,0.2957585223059418,7380.224020733241,0.0,-1592.9881647634484,-0.0,1.0
K0010_alpha0p1,npg,33,0,-1,0,0.0,0.8947066589546029,0.10529334104539712,2640.9090809725813,0.0,-2035.468359274196,-0.0,1.0
K0010_alpha0p1,npg,34,0,-1,0,0.0,0.9,0.09999999999999998,2522.564667008113,0.0,-2003.9745203269163,-0.0,1.0
K0010_alpha0p1,npg,35,0,-1,0,0.0,0.7696212658719788,0.23037873412802123,5771.578205575225,0.0,-1750.2829655842802,-0.0,1.0
K0010_alpha0p1,npg,36,0,-1,0,0.0,0.7641531322703974,0.23584686772960262,5900.328554367224,0.0,-1735.8180891964664,-0.0,1.0
K0010_alpha0p1,npg,37,0,-1,0,0.0,0.9,0.09999999999999998,2515.2913668434985,0.0,-2035.349244962057,-0.0,1.0
K0010_alpha0p1,npg,38,0,-1,1,1.0,1.0,0.0,13.566074364577206,0.0,-2264.752991772119,-0.0,1.0
K0010_alpha0p1,npg,39,0,-1,0,0.0,0.9,0.09999999999999998,2533.201674914355,0.0,-2018.6028652354676,-0.0,1.0
K0010_alpha0p1,npg,40,0,-1,1,1.0,1.0,0.0,7.005827339444192,0.0,-2282.6121068202688,-0.0,1.0
K0010_alpha0p1,npg,41,0,-1,1,1.0,1.0,0.0,24.233184820824565,0.0,-2244.727794676512,-0.0,1.0
K0010_alpha0p1,npg,42,0,-1,0,0.0,0.8749051437384094,0.12509485626159056,3153.43146499473,0.0,-1975.7593880509964,-0.0,1.0
K0010_alpha0p1,npg,43,0,-1,0,0.0,0.9,0.09999999999999998,2569.806030092722,0.0,-2021.187613446072,-0.0,1.0
K0010_alpha0p1,npg,44,0,-1,0,0.0,0.9,0.09999999999999998,2525.16317919584,0.0,-2018.8553925793037,-0.0,1.0
K0010_alpha0p1,npg,45,0,-1,0,0.0,0.9,0.09999999999999998,2643.9315306789053,0.0,-2029.6739401668508,-0.0,1.0
K0010_alpha0p1,npg,46,0,-1,1,1.0,1.0,0.0,39.43833074799154,0.0,-2242.196194152854,-0.0,1.0
K0010_alpha0p1,npg,47,0,-1,0,0.0,0.9,0.09999999999999998,2513.4259260664558,0.0,-2029.4561979848356,-0.0,1.0
K0010_alpha0p1,npg,48,0,-1,0,0.0,0.9,0.09999999999999998,2503.1698145098017,0.0,-2005.1652589038695,-0.0,1.0
K0010_alpha0p1,npg,49,0,-1,0,0.0,0.3553361263753403,0.6446638736246597,16104.727336966536,0.0,-812.3991379044758,-0.0,1.0
K0010_alpha0p1,npg,50,0,-1,0,0.0,0.7035661426934361,0.2964338573065639,7410.549998805557,0.0,-1604.5367308178297,-0.0,1.0
K0010_alpha0p1,npg,51,0,-1,0,2.18150246732581e-106,0.08766436986521997,0.91233563013478,22803.68264266882,2.18150246732581e-106,-215.96660208842246,5.127511644649789e-102,1.0
K0010_alpha0p1,npg,52,0,-1,0,0.0,0.9,0.09999999999999998,2543.907999225613,0.0,-2012.3142473962118,-0.0,1.0
K0010_alpha0p1,npg,53,0,-1,1,1.0,1.0,0.0,16.30098273949526,0.0,-2260.031101604386,-0.0,1.0
K0010_alpha0p1,npg,54,0,-1,0,0.0,0.9,0.09999999999999998,2500.1975611420507,0.0,-2018.0391617346486,-0.0,1.0
K0010_alpha0p1,npg,55,0,-1,0,0.0,0.5721636757158244,0.4278363242841756,10704.029879321186,0.0,-1317.3934475307176,-0.0,1.0
K0010_alpha0p1,npg,56,0,-1,0,0.0,0.9,0.09999999999999998,2507.93981478821,0.0,-2043.4670349943594,-0.0,1.0
K0010_alpha0p1,npg,57,0,-1,0,0.0,0.9,0.09999999999999998,2618.4254106386584,0.0,-2376.373320207875,-0.0,1.0
K0010_alpha0p1,npg,58,0,-1,0,8.419846105405614e-207,0.17267772765796718,0.8273222723420328,20666.990156734926,6.708065822154769e-209,-426.077818652921,5.067112080616887e-202,1.0
K0010_alpha0p1,npg,59,0,-1,0,0.0,0.9,0.09999999999999998,2508.243562892322,0.0,-2023.018335761261,-0.0,1.0
K0010_alpha0p1,npg,60,0,-1,1,1.0,1.0,0.0,32.02329823798497,0.0,-2254.307629877266,-0.0,1.0
K0010_alpha0p1,npg,61,0,-1,0,0.0,0.31146034294209524,0.6885396570579048,17231.502288502244,0.0,-702.256968502583,-0.0,1.0
K0010_alpha0p1,npg,62,0,-1,0,0.0,0.9,0.09999999999999998,2500.990321417158,0.0,-2025.951713129997,-0.0,1.0
K0010_alpha0p1,npg,63,0,-1,0,0.0,0.9,0.09999999999999998,2523.4532006404947,0.0,-2017.6996768949846,-0.0,1.0
K0010_alpha0p1,npg,64,0,-1,0,0.0,0.8634072546588853,0.13659274534111465,3417.5034049220553,0.0,-1949.2614887320651,-0.0,1.0
K0010_alpha0p1,npg,65,0,-1,0,0.0,0.9,0.09999999999999998,2544.6275365767024,0.0,-2003.1217954822039,-0.0,1.0
K0010_alpha0p1,npg,66,0,-1,0,0.0,0.9,0.09999999999999998,2531.2925523770564,0.0,-2036.419927138464,-0.0,1.0
K0010_alpha0p1,npg,67,0,-1,1,1.0,1.0,0.0,2.343289084265823,0.0,-2240.6529536720514,-0.0,1.0
K0010_alpha0p1,npg,68,0,-1,0,0.0,0.9,0.09999999999999998,2510.82912015343,0.0,-2018.3167079433053,-0.0,1.0
K0010_alpha0p1,npg,69,0,-1,0,0.0,0.693195579280629,0.306804420719371,7675.261403349455,0.0,-1533.2953304261607,-0.0,1.0
K0010_alpha0p1,npg,70,0,-1,0,0.0,0.9,0.09999999999999998,2503.9766595841493,0.0,-2058.1880057925982,-0.0,1.0
K0010_alpha0p1,npg,71,0,-1,1,1.0,1.0,0.0,11.356289534598254,0.0,-2262.7241322953414,-0.0,1.0
K0010_alpha0p1,npg,72,0,-1,1,1.0,1.0,0.0,18.51584231077877,0.0,-2241.7399087889758,-0.0,1.0
K0010_alpha0p1,npg,73,0,-1,0,0.0,0.6785914564373572,0.3214085435626428,8039.640956155906,0.0,-1524.4572326541315,-0.0,1.0
K0010_alpha0p1,npg,74,0,-1,1,1.0,1.0,0.0,10.24401216235892,0.0,-2264.7572486941763,-0.0,1.0
K0010_alpha0p1,npg,75,0,-1,1,1.0,1.0,0.0,9.926067826317189,0.0,-2289.1732861726227,-0.0,1.0
K0010_alpha0p1,npg,76,0,-1,1,1.0,1.0,0.0,7.8189812612166545,0.0,-2257.833421806304,-0.0,1.0
K0010_alpha0p1,npg,77,0,-1,1,1.0,1.0,0.0,29.638921506197086,0.0,-2327.392140034681,-0.0,1.0
K0010_alpha0p1,npg,78,0,-1,0,1.146941709611848e-97,0.09054149811037182,0.9094585018896282,22719.214068765934,1.4469946796890368e-98,-198.3536842123476,1.5623542367576022e-92,1.0
K0010_alpha0p1,npg,79,0,-1,0,0.0,0.9,0.09999999999999998,2510.5022188875487,0.0,-2045.0005889543686,-0.0,1.0
