active_beta,active_fisher_beta,environment_steps,fisher_environment_steps,fisher_logdet_condition_number,fisher_logdet_effective_rank,fisher_logdet_frobenius_norm,fisher_logdet_gradient_trajectory_count,fisher_logdet_logdet_margin,fisher_logdet_maximum_eigenvalue,fisher_logdet_minimum_eigenvalue,fisher_logdet_mu,fisher_logdet_parameter_count,fisher_logdet_rank,fisher_logdet_score_backend,fisher_logdet_separate_fisher_batch,fisher_logdet_surrogate_value,fisher_logdet_trace,fisher_logdet_trajectory_count,fisher_policy_update,gradient_environment_steps,mean_batch_return,mean_episode_length,method,reward_loss,run_id,seed,total_loss,update
0.0,4.336134880313252e-07,109984000,48000,16018400826.653332,3.7984012618871774,10076.312577338664,128,-169.14778216623444,8199.255260636824,5.118647828436109e-07,0.0,68,68,vmap,True,-242840.34247897795,16905.993095264817,96,981,64000,36.068659857731916,500.0,fisher_logdet,-20.980491638183594,seed_24__fisher_logdet,24,-20.87519279024656,982
0.0,4.336134880313252e-07,110096000,48000,30430343780.250546,3.65930506120643,10662.119254655825,128,-167.80123903203474,9455.146075901637,3.107144021829315e-07,0.0,68,68,vmap,True,-277441.3066898476,17182.898400257258,96,982,64000,35.6753220039591,500.0,fisher_logdet,5.4808807373046875,seed_24__fisher_logdet,24,5.601183030022441,983
0.0,4.336134880313252e-07,110208000,48000,33198138216.127453,3.694446593384034,10251.96389038042,128,-173.07795851997696,8485.662221490807,2.556065694481784e-07,0.0,68,68,vmap,True,-383722.47884658864,16921.632405802226,96,983,64000,34.593048294415695,500.0,fisher_logdet,0.8130683898925781,seed_24__fisher_logdet,24,0.9794556323812739,984
0.0,4.336134880313252e-07,110320000,48000,8697679354.463854,4.036478352718157,8577.372838604691,128,-167.79046828439297,6537.875451016511,7.516804407903494e-07,0.0,68,68,vmap,True,-264266.0627661556,15015.817325636084,96,984,64000,36.031618028805084,500.0,fisher_logdet,24.716045379638672,seed_24__fisher_logdet,24,24.83063470888301,985
0.0,4.336134880313252e-07,110432000,48000,21638353554.85199,3.506700794918559,11135.608639466567,128,-169.5327368057563,9775.289203291748,4.517575322222159e-07,0.0,68,68,vmap,True,-247194.4300514278,17710.176700587755,96,985,64000,36.344457210202904,500.0,fisher_logdet,5.967838287353516,seed_24__fisher_logdet,24,6.075025126390031,986
0.0,4.336134880313252e-07,110544000,48000,10703493949.294136,3.623401631053534,10435.645711857132,128,-168.8490243227671,8314.514352696318,7.768037607238182e-07,0.0,68,68,vmap,True,-229241.0746989255,17141.700327272752,96,986,64000,36.153332219399374,500.0,fisher_logdet,-14.021392822265625,seed_24__fisher_logdet,24,-13.921990800265375,987
0.0,4.336134880313252e-07,110656000,48000,17296082227.84911,3.5804166577721785,10698.225003418513,128,-175.90868878403938,8397.293283650251,4.85502622676564e-07,0.0,68,68,vmap,True,-299090.48015024816,17594.072701580186,96,987,64000,35.50776915505214,500.0,fisher_logdet,-16.822654724121094,seed_24__fisher_logdet,24,-16.692965057786182,988
0.0,4.336134880313252e-07,110768000,48000,16000119072.000145,3.520240847529921,11240.73839494057,128,-166.63715715634814,10260.904828597897,6.413017792195218e-07,0.0,68,68,vmap,True,-227268.06341030973,17646.25965173392,96,988,64000,36.11118824532265,500.0,fisher_logdet,26.043466567993164,seed_24__fisher_logdet,24,26.142013065686633,989
0.0,4.336134880313252e-07,110880000,48000,12660686960.461187,3.6564909396720098,11085.669012337454,128,-158.6393643813682,9283.08850950543,7.332215493911301e-07,0.0,68,68,vmap,True,-229933.28757929394,18208.415102837556,96,989,64000,35.46657598284881,500.0,fisher_logdet,7.208698272705078,seed_24__fisher_logdet,24,7.308400447546846,990
0.0,4.336134880313252e-07,110992000,48000,12981735165.658234,3.7451680783972057,9176.35921031229,128,-169.0769449145281,8127.406567772587,6.26064733570652e-07,0.0,68,68,vmap,True,-346571.67267414986,14912.784704171076,96,990,64000,35.98822508666344,500.0,fisher_logdet,-10.03115463256836,seed_24__fisher_logdet,24,-9.88087648072727,991
0.0,4.336134880313252e-07,111104000,48000,15146024251.13836,3.6928245665584454,10112.07286435122,128,-168.4127472898862,8978.303875875805,5.927828799825806e-07,0.0,68,68,vmap,True,-256963.46966385577,16357.619539928837,96,991,64000,35.481441811859725,500.0,fisher_logdet,-25.521127700805664,seed_24__fisher_logdet,24,-25.409704874428087,992
0.0,4.336134880313252e-07,111216000,48000,17419214530.10413,3.535778081606255,10917.108101322594,128,-165.7412178937953,9660.486106604549,5.545879287443853e-07,0.0,68,68,vmap,True,-303194.89000182925,17324.833058315668,96,992,64000,35.208955923059875,500.0,fisher_logdet,-8.169349670410156,seed_24__fisher_logdet,24,-8.03788027660319,993
0.0,4.336134880313252e-07,111328000,48000,17999258664.863476,3.51252000239719,11540.171842667984,128,-164.64683905046718,10113.590380539947,5.618892738223037e-07,0.0,68,68,vmap,True,-232718.14264671883,18433.254981793936,96,993,64000,35.235581525183875,500.0,fisher_logdet,-13.821146011352539,seed_24__fisher_logdet,24,-13.720236285791323,994
0.0,4.336134880313252e-07,111440000,48000,10658995091.502623,3.913521991437567,8535.781263322007,128,-157.34612592703925,7689.222467434023,7.213834326243278e-07,0.0,68,68,vmap,True,-206944.80031581502,13960.037211655805,96,994,64000,35.634313961552756,500.0,fisher_logdet,26.158546447753906,seed_24__fisher_logdet,24,26.248280504448793,995
0.0,4.336134880313252e-07,111552000,48000,13591014946.102896,3.5163192931833036,10950.498647858289,128,-164.90497711544865,9925.697633128246,7.303132012208075e-07,0.0,68,68,vmap,True,-259632.2411621103,17153.62818509185,96,995,64000,36.016239145618904,500.0,fisher_logdet,10.401252746582031,seed_24__fisher_logdet,24,10.513832788277725,996
0.0,4.336134880313252e-07,111664000,48000,13631617938.817997,3.535375856209725,11325.99786159534,128,-158.58219478873704,9905.459874024924,7.266532790519091e-07,0.0,68,68,vmap,True,-222951.05952082603,18128.484418578497,96,996,64000,35.71294463105842,500.0,fisher_logdet,0.17011356353759766,seed_24__fisher_logdet,24,0.26678815011670265,997
0.0,4.336134880313252e-07,111776000,48000,22086624566.27666,3.513101081449181,11553.625770317207,128,-162.17888548710766,9953.54408300566,4.5065935961094744e-07,0.0,68,68,vmap,True,-243229.1647412775,18462.4156091311,96,997,64000,35.282421849987244,500.0,fisher_logdet,20.269386291503906,seed_24__fisher_logdet,24,20.374853738018317,998
0.0,4.336134880313252e-07,111888000,48000,12018344934.733856,3.8700983012468266,8492.879599892167,128,-164.96448860800876,6899.872490983691,5.741117041034974e-07,0.0,68,68,vmap,True,-259151.91341523832,14185.51856628963,96,998,64000,36.17692604141988,500.0,fisher_logdet,6.6059722900390625,seed_24__fisher_logdet,24,6.718344055145036,999
